,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
803,0.54,Ideal,E,SI1,61.3,56.0,5.22,5.25,3.21,1955.5641745800135
804,0.46,Ideal,E,VS1,60.3,56.0,5.02,5.06,3.04,1357.032959264358
805,1.04,Ideal,H,SI2,62.0,57.0,6.53,6.43,4.02,5870.107307333492
806,0.3,Ideal,D,VS2,61.5,55.0,4.35,4.3,2.66,283.8513109700648
807,1.14,Ideal,H,VS2,61.1,57.0,6.71,6.78,4.12,7128.004006507501
808,0.32,Premium,D,VS2,58.8,59.0,4.52,4.49,2.65,429.8395425071549
809,1.0,Premium,H,SI1,61.5,58.0,6.37,6.45,3.94,5027.553148899416
810,0.32,Premium,I,VVS1,60.1,61.0,4.45,4.4,2.66,176.62111548786288
811,0.41,Good,F,I1,63.8,57.0,4.72,4.69,3.0,837.339585559246
812,0.32,Ideal,I,VVS1,61.7,55.0,4.39,4.4,2.71,382.2074511423575
813,0.9,Ideal,G,VS1,61.6,55.0,6.27,6.23,3.85,4638.024591650022
814,0.7,Premium,F,SI1,59.4,60.0,5.77,5.74,3.42,3124.1525415900237
815,0.3,Very Good,D,SI1,58.8,57.0,4.4,4.44,2.6,502.89490131263665
816,0.31,Premium,H,VVS1,61.9,58.0,4.34,4.32,2.68,442.98873645067806
817,0.71,Premium,D,SI1,61.3,58.0,5.73,5.75,3.52,3100.6652521035867
818,0.7,Very Good,E,SI2,62.0,60.0,5.67,5.72,3.53,3198.0791984958037
819,0.32,Ideal,G,VVS1,61.7,56.0,4.37,4.41,2.71,600.4621836596198
820,0.91,Premium,F,SI2,60.8,59.0,6.28,6.25,3.81,4826.7677031890735
821,0.91,Ideal,E,SI1,61.2,58.0,6.24,6.3,3.84,4968.783775627669
822,1.5,Premium,E,VS1,62.5,58.0,7.28,7.21,4.53,9257.028876844055
823,0.9,Ideal,H,SI2,62.1,55.0,6.17,6.2,3.84,4856.3852152764985
824,0.77,Very Good,D,SI1,62.1,58.0,5.84,5.89,3.64,3792.3827241928493
825,0.43,Premium,F,VS2,61.0,57.0,4.87,4.84,2.96,1104.0835580071289
826,0.32,Ideal,I,VVS2,62.0,54.9,4.36,4.39,2.71,593.4933198494991
827,0.6,Ideal,G,VVS2,61.4,59.0,5.37,5.41,3.31,2469.539163961693
828,1.72,Good,J,SI2,63.2,57.0,7.56,7.6,4.79,12840.071538105041
829,0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7,10.743661988268286
830,1.23,Ideal,J,SI1,63.1,58.0,6.8,6.74,4.27,7788.729964879939
831,1.67,Ideal,H,SI1,61.6,55.0,7.68,7.62,4.71,9980.376033609537
832,0.4,Good,E,SI1,63.5,55.0,4.67,4.71,2.98,989.4445662184321
833,0.41,Ideal,F,VS1,60.6,57.0,4.84,4.79,2.92,867.0274130954874
834,1.24,Good,G,VS2,61.3,57.0,6.78,6.88,4.19,8300.92031872582
835,0.41,Very Good,H,VS2,60.0,57.0,4.92,4.88,2.94,444.63221449553293
836,0.32,Very Good,I,VS2,63.0,55.0,4.34,4.39,2.75,516.4246429240425
837,0.37,Very Good,E,VS2,61.8,59.0,4.56,4.6,2.83,906.5191977328591
838,1.01,Good,F,VS2,60.6,62.0,6.52,6.49,3.94,5714.721999417945
839,1.18,Ideal,F,VVS1,61.5,55.6,6.79,6.83,4.19,7425.327308286374
840,0.32,Good,F,SI1,63.2,55.0,4.37,4.4,2.77,504.00990390406605
841,0.75,Ideal,I,VS1,61.1,59.0,5.85,5.87,3.58,3558.531604972747
842,0.3,Very Good,G,VVS2,61.6,56.0,4.27,4.3,2.64,454.42080305106265
843,0.7,Very Good,D,VS1,61.6,58.0,5.67,5.73,3.51,3126.5759807676277
844,1.06,Very Good,I,VS1,58.5,58.3,6.66,6.79,3.94,5695.062327430816
845,1.08,Premium,E,SI2,60.8,59.0,6.57,6.62,4.01,6602.0667216576785
846,0.26,Ideal,G,IF,61.7,54.0,4.15,4.18,2.57,166.83885693847424
847,0.3,Very Good,H,VVS1,63.3,59.0,4.28,4.22,2.69,291.86274213400475
848,0.72,Ideal,F,SI2,61.9,54.0,5.83,5.73,3.57,3011.6758917638463
849,0.38,Ideal,D,VS1,62.2,57.0,4.66,4.63,2.89,749.4896985971886
850,0.81,Premium,F,SI1,61.9,58.0,5.99,5.96,3.7,3957.988270729596
851,1.47,Very Good,H,SI2,59.1,56.0,7.46,7.51,4.42,10237.164200747879
852,1.01,Good,F,SI2,62.5,59.0,6.31,6.37,3.96,6026.316648812177
853,1.24,Fair,G,SI2,65.7,57.0,6.72,6.68,4.4,7848.818267535048
854,0.72,Very Good,G,SI2,62.5,56.0,5.68,5.71,3.56,3186.325209270498
855,0.51,Ideal,F,VS1,60.4,56.0,5.18,5.21,3.14,1701.2622489315381
856,0.33,Ideal,J,VVS1,62.1,54.0,4.45,4.47,2.77,542.5930067480031
857,2.03,Ideal,G,SI1,60.0,55.8,8.17,8.3,4.95,16186.457273603603
858,0.39,Very Good,J,VVS1,57.8,59.0,4.85,4.9,2.82,838.4395608424752
859,0.3,Very Good,G,VS2,60.8,61.0,4.31,4.34,2.63,490.0059346372732
860,0.55,Ideal,D,VS2,58.5,58.0,5.42,5.39,3.16,1870.019796909794
861,1.0,Premium,E,I1,62.3,58.0,6.38,6.33,3.96,5656.031168006335
862,2.0,Good,I,VS2,63.6,60.0,8.03,7.95,5.08,15417.089817982147
863,1.0,Good,D,SI1,63.8,53.0,6.35,6.4,4.07,5697.955550265604
864,0.32,Ideal,J,VS1,62.0,54.7,4.39,4.42,2.73,539.164179992089
865,0.4,Premium,G,VS1,60.7,58.0,4.81,4.78,2.91,841.3924947679993
866,1.01,Good,D,SI1,64.1,60.0,6.3,6.27,4.03,5796.414886153529
867,0.3,Very Good,H,SI1,63.0,54.0,4.27,4.3,2.7,433.0799517099099
868,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,3197.7242946061256
869,0.71,Very Good,E,VVS1,62.8,59.0,5.66,5.71,3.57,3281.980892688646
870,0.83,Ideal,E,SI1,61.5,55.0,6.05,6.08,3.73,4216.141687312702
871,0.31,Ideal,I,VVS1,62.1,56.0,4.38,4.35,2.71,349.9321626277647
872,0.71,Premium,E,VS2,62.1,59.0,5.68,5.72,3.54,3287.595735264515
873,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,4940.906823544184
874,0.9,Premium,G,VS2,62.0,60.0,6.19,6.14,3.82,4360.838161752944
875,0.41,Premium,G,VS1,61.9,60.0,4.76,4.7,2.93,847.3915526482285
876,0.41,Premium,F,VVS2,60.1,59.0,4.79,4.82,2.89,1111.7187904870934
877,0.7,Very Good,F,SI1,59.2,60.0,5.77,5.79,3.42,3204.9368629073765
878,1.02,Ideal,I,VS2,62.7,56.0,6.37,6.43,4.01,6032.519770582881
879,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,3121.462394356192
880,0.51,Ideal,D,VS2,62.7,55.0,5.12,5.09,3.2,1579.1536505787335
881,1.03,Ideal,G,VVS2,61.6,56.0,6.48,6.5,4.0,6008.450848525039
882,0.9,Very Good,G,VVS1,62.3,58.0,6.14,6.21,3.85,4935.194104441752
883,0.3,Ideal,D,VS2,61.1,56.0,4.36,4.32,2.65,304.20274402886434
884,1.05,Very Good,G,VS2,61.7,55.0,6.5,6.56,4.03,6271.042538394602
885,1.3,Ideal,H,VVS2,61.5,55.0,7.07,7.03,4.34,8376.997491565144
886,0.36,Ideal,G,VVS1,62.8,57.0,4.55,4.52,2.85,647.6000391103421
887,0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,1715.6211329877497
888,1.08,Very Good,J,SI2,63.2,59.0,6.57,6.4,4.1,6126.172584623206
889,2.2,Premium,I,VS2,62.0,57.0,8.38,8.34,5.18,17591.190981366206
890,0.3,Ideal,F,IF,62.1,57.0,4.29,4.31,2.67,438.69479428577824
891,0.3,Very Good,E,VVS2,62.9,55.0,4.25,4.27,2.68,462.0642268505003
892,1.46,Premium,D,SI2,62.0,55.0,7.32,7.23,4.51,9890.913013433863
893,0.54,Ideal,G,VS1,60.1,57.0,5.29,5.31,3.18,1915.2390148891268
894,0.58,Very Good,E,SI1,59.6,57.0,5.41,5.42,3.23,2234.8891818789007
895,2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,15728.80664328298
896,0.43,Very Good,D,SI1,62.9,56.0,4.78,4.83,3.02,1203.184058200965
897,2.3,Ideal,H,SI2,61.6,56.0,8.48,8.52,5.24,16206.077874170533
898,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,4777.675699480814
899,0.4,Ideal,F,SI2,62.0,57.0,4.7,4.72,2.92,1009.8622518235229
900,1.0,Ideal,E,SI1,61.6,57.0,6.37,6.45,3.95,5888.640973133481
901,0.41,Premium,G,VS2,61.9,59.0,4.77,4.73,2.94,950.0838953060993
902,0.35,Ideal,H,VVS1,60.5,57.0,4.58,4.59,2.77,663.4800780594037
903,1.1,Very Good,G,IF,60.5,55.0,6.77,6.71,4.08,5900.809289791134
904,0.3,Premium,G,SI1,62.5,61.0,4.29,4.26,2.67,357.91047296842635
905,0.31,Ideal,G,VVS2,60.8,56.0,4.41,4.44,2.69,446.07448534589685
906,0.94,Premium,F,SI2,62.4,58.0,6.23,6.17,3.87,4669.608328298895
907,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,3030.2293446153863
908,0.7,Very Good,F,SI1,60.6,60.0,5.71,5.75,3.47,3225.465747911018
909,0.24,Ideal,H,VS2,61.1,56.0,3.99,4.03,2.45,271.6012354789318
910,0.57,Very Good,E,VS2,59.5,56.0,5.45,5.47,3.25,2059.284935097393
911,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,3158.0971166656223
912,0.79,Ideal,H,VVS2,62.0,55.9,5.88,5.95,3.67,4004.2846846287753
913,0.3,Premium,G,VS1,59.6,59.0,4.38,4.34,2.6,352.739589365568
914,0.52,Premium,E,VS2,61.6,59.0,5.16,5.14,3.17,1726.9501915090586
915,1.22,Very Good,F,VVS2,60.7,62.0,6.81,6.84,4.14,7970.683172296458
916,1.0,Good,D,SI1,64.9,53.0,6.27,6.3,4.08,5725.763256116787
917,0.3,Good,H,VVS1,63.4,57.0,4.27,4.31,2.72,422.4716774760177
918,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,247.83042263005564
919,0.51,Premium,E,VS2,60.5,56.0,5.24,5.18,3.15,1487.339898591521
920,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,7881.932366667423
921,0.56,Ideal,D,VS2,61.2,56.0,5.3,5.35,3.26,2103.948994705172
922,0.53,Ideal,E,VS2,61.4,56.0,5.18,5.25,3.2,1942.0822319617623
923,0.58,Ideal,E,VS2,61.8,57.0,5.32,5.36,3.3,2272.373794008702
924,0.73,Premium,I,VS1,61.2,59.0,5.84,5.82,3.57,3259.986776152472
925,1.13,Ideal,F,I1,62.2,55.0,6.68,6.63,4.14,6806.676527474334
926,0.7,Very Good,F,VS1,60.5,57.0,5.77,5.8,3.5,3114.033173181401
927,0.59,Ideal,D,IF,60.7,58.0,5.45,5.49,3.32,2254.4086203519973
928,0.5,Ideal,G,VVS1,62.2,55.0,5.09,5.11,3.17,1599.405710267969
929,1.07,Very Good,G,VVS2,62.8,57.0,6.46,6.56,4.09,6548.61452323823
930,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,1026.7730211976886
931,0.27,Ideal,G,VS1,62.3,53.0,4.16,4.19,2.6,283.2417369809327
932,1.51,Premium,H,VS1,61.0,60.0,7.29,7.34,4.46,10852.805814396967
933,1.33,Premium,G,SI2,59.2,62.0,7.22,7.16,4.26,8698.65622243003
934,0.53,Ideal,G,VVS1,61.4,57.0,5.18,5.21,3.19,1890.8373441565623
935,0.43,Ideal,F,VVS2,61.9,56.0,4.84,4.82,2.99,1107.65671588461
936,0.4,Premium,G,VS1,61.3,60.0,4.71,4.66,2.87,863.3297003206242
937,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,4658.929686237371
938,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,14048.494839330415
939,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,9537.290387868827
940,0.32,Ideal,F,SI1,61.6,55.0,4.41,4.45,2.73,529.3954613132701
941,0.5,Premium,E,SI1,62.3,60.0,5.16,5.08,3.19,1346.7559259624486
942,0.9,Good,G,VS1,61.0,62.0,6.16,6.24,3.78,4750.129146544376
943,0.71,Fair,D,SI1,66.3,56.0,5.61,5.49,3.68,2906.0459407409135
944,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,7570.658003496586
945,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,455.6055636599476
946,0.7,Very Good,F,VS2,61.7,63.0,5.61,5.64,3.47,3119.7755531085995
947,0.42,Ideal,E,VS1,61.6,57.0,4.8,4.84,2.97,1139.8710710419818
948,0.92,Very Good,G,SI2,59.4,62.0,6.34,6.36,3.77,5034.198269515261
949,1.0,Premium,H,SI2,60.0,62.0,6.53,6.51,3.91,5633.5946002398905
950,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,6665.616982791719
951,0.56,Premium,I,VVS1,60.6,59.0,5.29,5.33,3.22,1764.3732217095853
952,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,5598.76059947553
953,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,15914.642954714665
954,0.3,Very Good,E,SI2,58.8,60.0,4.39,4.42,2.59,470.0322080051915
955,1.03,Very Good,D,SI2,61.3,61.0,6.46,6.49,3.97,5631.349178064715
956,0.62,Premium,G,VS2,61.1,59.0,5.56,5.5,3.38,2204.1786808921734
957,0.83,Good,J,SI1,63.8,58.0,5.97,5.95,3.8,2381.6138012108177
958,0.9,Premium,F,SI2,58.9,59.0,6.31,6.26,3.7,4495.368461916298
959,2.04,Very Good,I,SI1,63.1,58.0,8.06,7.99,5.06,13371.715028558607
960,0.9,Good,D,SI2,63.8,58.0,6.13,6.09,3.9,4291.562140143998
961,1.11,Ideal,H,SI1,61.6,56.0,6.69,6.73,4.07,6780.0903486645575
962,0.51,Ideal,F,VVS1,61.4,56.0,5.15,5.17,3.17,1672.5216782820771
963,0.28,Good,F,VVS2,64.9,57.0,4.13,4.16,2.69,214.13894973909805
964,0.52,Very Good,E,VS2,62.5,56.0,5.15,5.18,3.23,1704.4192444943137
965,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,6775.720958023856
966,0.29,Ideal,F,VS2,61.6,56.0,4.28,4.32,2.65,360.7197503224422
967,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,8833.89716955657
968,1.01,Good,D,SI1,63.1,60.0,6.32,6.39,4.01,5505.496081285515
969,1.2,Ideal,F,SI1,61.5,53.0,6.87,6.9,4.24,6914.9662093163915
970,0.5,Ideal,F,VVS2,62.2,54.0,5.07,5.12,3.17,1649.8530408513398
971,0.35,Ideal,E,VS2,61.6,56.0,4.54,4.52,2.79,574.0561318656726
972,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1891.3632238697257
973,0.55,Ideal,F,VS2,60.9,57.0,5.3,5.34,3.24,1988.7619893732083
974,2.07,Ideal,J,VVS2,62.7,54.0,8.17,8.12,5.11,11669.604660582903
975,2.01,Premium,E,SI2,58.7,54.0,8.27,8.2,4.83,13859.421392287913
976,0.3,Very Good,D,SI2,61.8,58.0,4.29,4.32,2.66,468.2342277979301
977,0.74,Ideal,G,VVS2,60.9,58.0,5.85,5.88,3.57,3337.767394981437
978,1.02,Very Good,G,SI1,63.0,55.0,6.4,6.45,4.05,5484.3772993006105
979,2.0,Premium,I,VS1,61.1,58.0,8.08,8.11,4.95,15722.848722846411
980,1.51,Premium,J,VVS2,62.6,59.0,7.33,7.31,4.58,10542.364931755103
981,0.3,Ideal,F,SI1,60.6,57.0,4.34,4.37,2.64,437.64062275823653
982,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29,2056.936219976391
983,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,14576.337060104615
984,0.97,Premium,F,SI2,61.9,58.0,6.31,6.35,3.92,5534.557314343107
985,1.2,Premium,D,SI2,62.0,58.0,6.84,6.77,4.22,6697.321945145191
986,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,222.15431698125303
987,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,10481.932043496552
988,0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,389.28100751111515
989,0.79,Premium,H,SI2,62.8,57.0,5.91,5.88,3.7,3775.004332887974
990,0.77,Premium,G,SI2,61.2,58.0,5.99,5.96,3.64,3525.307803284829
991,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,2207.469511640412
992,0.27,Ideal,G,VVS2,62.8,56.0,4.12,4.16,2.6,261.31250383906854
993,0.52,Ideal,G,VVS2,61.0,56.0,5.24,5.18,3.18,1524.0382202377414
994,0.43,Ideal,G,IF,61.2,57.0,4.81,4.86,2.96,1277.6407141224267
995,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2368.6486109196785
996,0.36,Premium,D,SI2,61.5,60.0,4.54,4.6,2.81,855.7300949296464
997,0.54,Ideal,E,VVS2,62.2,54.0,5.23,5.26,3.26,1879.4633278832575
998,0.9,Good,J,SI2,63.9,56.0,6.17,6.1,3.92,4587.756018652349
999,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,5656.830030869025
1000,1.03,Very Good,G,SI1,62.6,56.0,6.41,6.44,4.02,6062.158577464603
1001,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,1820.285087489387
1002,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,974.120620337443
1003,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,2515.145546233329
1004,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,654.847235977611
1005,0.9,Premium,H,SI2,59.5,60.0,6.32,6.29,3.75,4742.067146133543
1006,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,6551.587564992157
1007,0.73,Ideal,I,SI1,61.7,55.0,5.78,5.82,3.58,2776.1311690485927
1008,0.9,Very Good,F,VS2,63.1,59.0,6.13,6.05,3.84,4715.411710191726
1009,1.06,Ideal,I,SI2,61.9,59.0,6.47,6.52,4.02,6424.076215474079
1010,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2922.126234171856
1011,1.01,Very Good,H,SI1,61.8,61.0,6.4,6.47,3.98,5016.302774258619
1012,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83,4867.5161312915225
1013,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1591.78231471672
1014,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,6296.864482907711
1015,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,1657.3955444437129
1016,0.52,Very Good,E,SI2,62.6,58.0,5.11,5.14,3.21,1800.144238098439
1017,0.41,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.96,877.3886817205037
1018,0.5,Good,E,VVS2,61.6,62.0,5.04,5.09,3.12,1725.0846814921551
1019,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,5190.509065280918
1020,0.44,Ideal,E,SI1,61.1,56.0,4.92,4.9,3.0,1149.0141137433388
1021,0.73,Ideal,F,VS1,62.6,56.0,5.73,5.71,3.58,3347.6722118906446
1022,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,2060.4276224939254
1023,0.42,Very Good,D,SI2,63.1,56.0,4.8,4.74,3.01,924.7721514125569
1024,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,3794.134238905373
1025,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56,2778.860447725463
1026,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,1018.83966860902
1027,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,5924.070577692903
1028,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,6970.464306752268
1029,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,10655.12937250401
1030,0.72,Ideal,H,VVS1,62.5,57.0,5.7,5.73,3.57,3341.1591330825167
1031,0.7,Very Good,E,SI2,59.5,56.0,5.79,5.81,3.45,3078.6373895971756
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,6525.8215438393645
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,7685.653406917707
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,341.3655730922633
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,1045.080707187256
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,356.3127472430483
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,8505.862873217207
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,5677.458289242233
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,8018.1309847846
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,17951.820850687724
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,3434.593413332149
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,5717.195169738281
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,1626.3364637814525
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,15633.952089252809
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,476.20163082774525
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,5918.511647577614
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,7784.503772104337
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,5653.989483307943
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,464.4504862525987
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,13111.105546059141
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,688.1632486661429
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,927.5582833560634
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,505.595803600464
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,451.23354291977466
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,932.9102423708354
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,5403.835709639908
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,-75.3744458076344
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,10375.21607511055
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,3978.827112770659
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,574.3184560801101
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,5142.79262579646
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1211.1901316328367
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,606.90900992146
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,359.14232919580627
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,12397.66920662966
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,1077.3302564384871
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,10642.324116841846
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,493.57909251475076
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,2652.52309090358
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,4518.5113395241615
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,5839.992928398229
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,5906.140032602218
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,1071.748534685894
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,6096.059066108603
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,539.9299220315002
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,6106.500854005973
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,5870.0079339639215
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,4755.970245187765
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,438.8619170446441
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,4020.78462675294
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,6070.692046176824
1082,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,5693.583529525435
1083,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,506.18408279530286
1084,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99,5595.288322710361
1085,0.73,Ideal,G,VS2,61.7,56.0,5.79,5.81,3.58,3357.1716662244226
1086,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82,629.2689959556346
1087,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3496.5920253190216
1088,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,1912.6421718191818
1089,1.02,Very Good,F,SI2,60.9,58.0,6.43,6.55,3.95,5789.702339814875
1090,0.8,Very Good,G,VVS2,62.5,56.0,5.95,5.98,3.73,3713.47351477527
1091,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,591.9461298293536
1092,2.0,Premium,D,SI2,61.6,59.0,8.2,8.09,5.02,15292.71863297686
1093,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,7535.916828955208
1094,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,7732.947430418706
1095,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,3365.7051349366475
1096,0.3,Good,G,SI2,63.3,57.0,4.25,4.28,2.7,451.45595261661083
1097,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1968.7030393375612
1098,1.02,Premium,F,SI1,62.3,58.0,6.38,6.46,4.0,6069.028067905154
1099,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,5640.772539975123
1100,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,398.82741340489065
1101,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,5913.86008583074
1102,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,10691.038414123388
1103,1.02,Good,G,I1,57.4,59.0,6.64,6.6,3.8,5903.909069930007
1104,3.22,Ideal,I,I1,62.6,55.0,9.49,9.42,5.92,28613.42722874123
1105,0.41,Ideal,E,SI1,62.9,57.0,4.76,4.72,2.98,905.7416187647268
1106,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,2008.517998408879
1107,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,10611.728793103886
1108,0.36,Ideal,H,VVS1,62.0,54.0,4.59,4.61,2.85,691.6323586142921
1109,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1658.827655152967
1110,0.53,Premium,J,VS2,62.7,56.0,5.18,5.15,3.24,1726.9833123323374
1111,1.01,Good,F,SI2,61.3,62.0,6.44,6.48,3.96,5874.558914391679
