,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1009,1.06,Ideal,I,SI2,61.9,59.0,6.47,6.52,4.02,5808.751401772279
1010,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2635.5086901061286
1011,1.01,Very Good,H,SI1,61.8,61.0,6.4,6.47,3.98,5362.276900604626
1012,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83,4699.357202039978
1013,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1429.0016514055128
1014,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,5692.095355800957
1015,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,1490.8926560654504
1016,0.52,Very Good,E,SI2,62.6,58.0,5.11,5.14,3.21,1617.6746478447444
1017,0.41,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.96,831.7542207805518
1018,0.5,Good,E,VVS2,61.6,62.0,5.04,5.09,3.12,1725.0846814921551
1019,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,5696.543841056136
1020,0.44,Ideal,E,SI1,61.1,56.0,4.92,4.9,3.0,1029.010273555733
1021,0.73,Ideal,F,VS1,62.6,56.0,5.73,5.71,3.58,3020.9613329297154
1022,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,1898.755132493864
1023,0.42,Very Good,D,SI2,63.1,56.0,4.8,4.74,3.01,827.6738137719244
1024,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,3427.1036572241587
1025,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56,3037.4918560386727
1026,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,910.3530112113913
1027,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,5359.211195763955
1028,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,6304.190848051414
1029,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,9648.64852363006
1030,0.72,Ideal,H,VVS1,62.5,57.0,5.7,5.73,3.57,3013.5506302629915
1031,0.7,Very Good,E,SI2,59.5,56.0,5.79,5.81,3.45,2835.9198448883753
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,5900.197888943639
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,6956.055096776754
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,299.57297092598355
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,986.097449432254
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,313.4781110027934
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,7699.1098186582385
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,5677.458289242233
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,7258.451424169405
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,16274.600694843022
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,3097.2269133232844
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,5172.642440184167
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,1461.7257888466665
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,14170.945735783773
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,439.218281379382
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,5352.063552243806
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,7042.372384802777
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,5112.829020091625
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,409.3911629191666
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,14220.274171566702
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,593.0317910561621
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,828.6438545553647
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,449.17554132762143
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,866.5409078686599
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,932.9102423708354
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,5403.835709639908
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,-75.3744458076344
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,9395.524473334648
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,3594.6917747112343
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,509.076826915712
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,5929.072583167541
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1404.6115270190949
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,539.4226299923757
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,317.2302604342367
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,11232.511738079567
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,963.40035794506
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,9637.127911561063
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,436.4694112120833
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,2388.888116965717
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,4087.409395660462
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,5278.295280172129
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,5338.320052895364
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,958.4553921956667
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,5512.440433848342
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,478.0863945311926
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,6106.500854005973
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,5308.76457038394
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,4298.878383440906
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,592.0465705001516
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3630.2903384657475
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,5488.670277091281
1082,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,5145.6520573867965
1083,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,449.1037607083558
1084,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99,5058.973273302883
1085,0.73,Ideal,G,VS2,61.7,56.0,5.79,5.81,3.58,3027.658083225577
1086,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82,558.921952701538
1087,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,5039.464910848801
1088,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,1719.316403887094
1089,1.02,Very Good,F,SI2,60.9,58.0,6.43,6.55,3.95,5561.657268342636
1090,0.8,Very Good,G,VVS2,62.5,56.0,5.95,5.98,3.73,3713.47351477527
1091,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,539.5034503565589
1092,2.0,Premium,D,SI2,61.6,59.0,8.2,8.09,5.02,13861.307317186767
1093,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,9540.696175028239
1094,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,6998.922796573013
1095,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,3035.306794815048
1096,0.3,Good,G,SI2,63.3,57.0,4.25,4.28,2.7,398.85201453741865
1097,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1768.723665420655
1098,1.02,Premium,F,SI1,62.3,58.0,6.38,6.46,4.0,5485.762223751874
1099,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,5102.69649209499
1100,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,600.568576043838
1101,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,5913.86008583074
1102,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,9681.520421339515
1103,1.02,Good,G,I1,57.4,59.0,6.64,6.6,3.8,5337.273643917549
1104,3.22,Ideal,I,I1,62.6,55.0,9.49,9.42,5.92,25957.452847577224
1105,0.41,Ideal,E,SI1,62.9,57.0,4.76,4.72,2.98,809.9980562284964
1106,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,1805.1326238437953
1107,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,9613.727827664106
1108,0.36,Ideal,H,VVS1,62.0,54.0,4.59,4.61,2.85,614.6463889832371
1109,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1491.2024456074582
1110,0.53,Premium,J,VS2,62.7,56.0,5.18,5.15,3.24,1552.6802476936227
1111,1.01,Good,F,SI2,61.3,62.0,6.44,6.48,3.96,5309.804397173099
1112,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,2581.086676817459
1113,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,603.9590917878463
1114,1.04,Premium,G,VS2,62.2,58.0,6.49,6.4,4.01,5370.17258646439
1115,0.39,Premium,E,VS2,60.1,61.0,4.76,4.72,2.85,800.8640540195788
1116,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,5329.233933876545
1117,0.3,Very Good,F,VVS1,62.6,56.0,4.27,4.29,2.68,391.9353348086479
1118,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,11269.774220885003
1119,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,5163.624225790115
1120,1.15,Ideal,H,SI2,62.6,55.0,6.74,6.65,4.19,6222.665924791332
1121,0.32,Ideal,H,VS1,61.8,55.0,4.41,4.42,2.73,431.7985389677365
1122,2.01,Premium,G,SI2,59.9,62.0,8.15,8.04,4.85,14226.656544745441
1123,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,233.3294603659242
1124,0.41,Very Good,E,SI2,62.9,58.0,4.74,4.77,2.99,915.0846297165335
1125,0.28,Very Good,D,VVS1,60.6,58.0,4.23,4.25,2.57,326.22897690021136
1126,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,413.4625301828769
1127,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1189.0128832703954
1128,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,1170.9124258520233
1129,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,682.7511553595459
1130,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4286.594495644057
1131,0.53,Ideal,F,SI2,62.2,53.0,5.19,5.22,3.24,1630.2572908251386
1132,0.54,Premium,I,IF,58.8,61.0,5.35,5.29,3.13,1616.3992696891032
1133,1.0,Very Good,E,VS2,59.0,58.0,6.49,6.53,3.84,5860.965772374879
1134,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,478.51767659479947
1135,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,7090.308537483576
1136,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,5360.743050877513
1137,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,1564.6477637598027
1138,0.43,Ideal,H,IF,62.2,55.0,4.87,4.84,3.02,916.0099347180958
1139,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,1747.6404939881977
1140,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,719.4949535485316
1141,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,4418.027285564313
1142,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,11485.377316803511
1143,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,422.56427113527343
1144,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,14200.395736252525
1145,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,2059.6526377745654
1146,0.42,Ideal,G,IF,62.0,57.0,4.82,4.8,2.98,1789.0371950687054
1147,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,662.0277724652819
1148,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,1056.3872770321905
1149,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,9394.57204909834
1150,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,524.9380590383212
1151,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,7016.0080888807215
1152,0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,343.9654807044358
1153,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,8055.766130065853
1154,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,5216.498648799036
1155,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,2993.400096057313
1156,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,5069.961320295366
1157,0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,882.5447256713251
1158,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1574.6497594899288
1159,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,1556.1094432057384
1160,0.3,Premium,D,SI1,61.7,59.0,4.28,4.31,2.65,434.2843499884566
1161,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,833.1399216940217
1162,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,685.2886728961489
1163,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,5306.943462774463
1164,1.36,Ideal,G,SI1,60.9,56.0,7.15,7.16,4.36,9126.976495163604
1165,1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,6839.628019983258
1166,0.3,Very Good,F,IF,62.1,57.0,4.26,4.3,2.66,453.3523906340133
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,809.3378049870644
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,14228.32092673907
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,648.412347827099
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,594.7408344343012
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,15133.376165663944
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,5575.596035445489
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,562.2005418437548
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,2966.6743040773695
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,7322.825121761439
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,4901.272629758334
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,5249.400048902139
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,973.7171193376407
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,5138.231852032448
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,11381.818010853924
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,3011.507135664346
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,6830.532861219523
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,5752.993727009874
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,5791.6664980099085
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,5197.659577331309
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,5768.068763199648
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,9797.096819852313
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,1858.7171232290848
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,188.7236033432223
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,4380.0327708981795
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1778.687507557558
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,349.1374210181043
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,825.5786126573967
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,5278.129051868655
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,14382.776219622112
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,5480.440140011014
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,9694.094232193773
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,445.70367904454406
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1455.323206159238
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,299.0001222373958
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,7795.04579379194
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,250.34297205436997
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,851.9855753504153
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7147.645186300312
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,940.9121615323038
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,816.562279644294
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,5348.301974522103
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,9623.16202522346
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1862.8041124263755
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,709.8294036524644
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,9596.492391929205
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,8598.13241020641
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,384.4191500992433
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,270.5045406185145
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,9599.856389010714
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,428.72425732485226
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,8107.639128516747
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,5455.856279541029
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,5009.691956460727
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,8877.253414074701
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,4301.496721341692
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,5152.622438245
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,582.1064849380277
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2761.3924217212525
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,681.0847787523708
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4513.641582297145
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,3510.505846779408
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,4554.396001489048
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,317.47769764723535
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,9747.511907111471
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,6037.711839302841
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,791.071582207921
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,5343.428789391977
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,2913.575250827821
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,10568.258119514703
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10410.937051517878
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,3006.130887851347
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1668.2271438127768
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,7140.10195675352
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,413.36608788511694
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,8246.90027584731
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,4846.72176644923
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,12596.321092009746
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,542.8427857595739
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1490.1897380530536
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,8978.4704702421
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,2679.413759135289
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1553.8526013628439
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,3153.1959407163868
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,7044.7527137808165
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,5138.560109609633
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,5086.624370284386
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,3195.0024126546487
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,9753.635808718744
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,14244.020129587972
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,299.66037347882775
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,188.84050828970794
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,1916.060354234484
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,944.3323172994997
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,152.90511015579705
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,4997.9960763433355
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1599.5343697570065
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,5256.442673322311
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,11521.330794427256
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,5240.731584626899
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,1544.8025669263275
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,6136.872271204093
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,5795.471692169274
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,348.7224725150777
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,2824.0803989571737
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,420.41816674864776
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,3721.9748345598523
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5292.110560139837
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,625.5094275522888
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,1106.4919835239193
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,4302.451061181364
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,3225.399495364724
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,190.71754079201037
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,5921.309424187842
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,422.93480693808215
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,646.079137789829
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,6998.583466483877
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,631.7093337738406
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,8738.050014165638
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,7204.101654442706
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,13976.061435184423
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,2815.704112252094
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,942.0303511293878
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1353.5222669447785
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,308.24342981477366
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,8189.763482360095
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3199.1114879617194
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,327.7537868824079
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,617.6352626868288
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,435.30609728777927
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3843.0280478158134
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,5331.129279661547
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,947.8288412610727
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,9555.236904667985
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,2891.0780146701495
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,451.72209860914154
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,880.5976733704447
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,763.791021029223
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,5435.200688038927
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,5189.790936308928
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,5318.764571500515
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,2903.24745507677
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,1966.341214253723
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,9718.564969325595
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,5253.166078793649
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1423.0102766783025
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,5142.869485796089
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,2856.22052252125
