,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
1126,0.31,4-Premium,7-D,3-SI1,60.9,60.0,4.38,4.39,2.67,6,-473.09826111800385,3,2
1127,0.45,2-Good,5-F,4-VS2,56.8,62.0,5.1,5.14,2.91,4,991.8951420846847,1,3
1128,0.44,3-Very Good,6-E,5-VS1,60.7,58.0,4.88,4.91,2.97,5,1436.2356644001502,2,4
1129,0.37,5-Ideal,5-F,7-VVS1,61.3,56.0,4.65,4.68,2.86,4,1838.6521577393773,4,6
1130,0.9,4-Premium,4-G,4-VS2,62.4,61.0,6.17,6.13,3.84,3,4607.655483504741,3,3
1131,0.53,5-Ideal,5-F,2-SI2,62.2,53.0,5.19,5.22,3.24,4,655.7328113169765,4,1
1132,0.54,4-Premium,2-I,8-IF,58.8,61.0,5.35,5.29,3.13,1,3585.856671448761,3,7
1133,1.0,3-Very Good,6-E,4-VS2,59.0,58.0,6.49,6.53,3.84,5,5470.299383490765,2,3
1134,0.32,5-Ideal,5-F,8-IF,61.3,57.0,4.42,4.46,2.72,4,1975.3240402011438,4,7
1135,1.23,4-Premium,3-H,2-SI2,61.2,57.0,6.89,6.86,4.21,2,6466.801053976385,3,1
1136,1.02,3-Very Good,6-E,2-SI2,62.8,55.0,6.4,6.43,4.03,5,4673.267962957112,2,1
1137,0.56,4-Premium,6-E,6-VVS2,59.2,56.0,5.49,5.39,3.22,5,2731.063622967247,3,5
1138,0.43,5-Ideal,3-H,8-IF,62.2,55.0,4.87,4.84,3.02,2,2746.0847495241865,4,7
1139,0.52,5-Ideal,4-G,5-VS1,62.1,54.0,5.14,5.17,3.2,3,2024.5746389188012,4,4
1140,0.38,3-Very Good,4-G,3-SI1,61.8,53.7,4.67,4.69,2.9,3,4.650346256493322,2,2
1141,0.9,3-Very Good,2-I,7-VVS1,63.4,57.0,6.09,6.12,3.87,1,6065.4381969788155,2,6
1142,1.72,4-Premium,3-H,3-SI1,62.0,57.0,7.67,7.63,4.74,2,11246.791725584666,3,2
1143,0.31,3-Very Good,3-H,3-SI1,61.7,59.0,4.36,4.39,2.7,2,-475.2810493598772,2,2
1144,2.02,4-Premium,5-F,2-SI2,61.0,59.0,8.2,8.13,4.98,4,13415.216644073871,3,1
1145,0.56,5-Ideal,6-E,6-VVS2,61.0,56.0,5.32,5.36,3.26,5,2798.1238073525124,4,5
1146,0.42,5-Ideal,4-G,8-IF,62.0,57.0,4.82,4.8,2.98,3,2685.3641258197017,4,7
1147,0.34,3-Very Good,2-I,3-SI1,61.3,61.0,4.45,4.49,2.74,1,-231.6430525637686,2,2
1148,0.43,5-Ideal,4-G,5-VS1,62.3,56.0,4.82,4.85,3.01,3,1345.9638863520508,4,4
1149,1.51,1-Fair,1-J,3-SI1,63.4,60.0,7.31,7.18,4.59,0,9373.295593229988,0,2
1150,0.32,3-Very Good,4-G,4-VS2,60.2,57.0,4.42,4.45,2.67,3,87.70127084242404,2,3
1151,1.24,4-Premium,4-G,5-VS1,62.0,55.0,6.95,6.89,4.29,3,7935.59410274768,3,4
1152,0.31,5-Ideal,6-E,5-VS1,61.4,56.0,4.38,4.35,2.68,5,472.8832818443361,4,4
1153,1.32,5-Ideal,4-G,6-VVS2,62.3,57.0,6.96,7.04,4.36,3,9183.37066472318,4,5
1154,1.02,5-Ideal,3-H,2-SI2,61.6,55.0,6.49,6.43,3.98,2,4648.191951306688,4,1
1155,0.7,3-Very Good,1-J,4-VS2,61.1,61.0,5.64,5.69,3.46,0,3014.5531311581813,2,3
1156,1.0,4-Premium,5-F,5-VS1,62.7,55.0,6.39,6.34,3.99,4,5919.361740068769,3,4
1157,0.41,5-Ideal,4-G,4-VS2,61.4,59.0,4.78,4.76,2.93,3,716.417020051716,4,3
1158,0.52,4-Premium,4-G,3-SI1,59.7,60.0,5.22,5.2,3.11,3,1070.0150842180105,3,2
1159,0.51,3-Very Good,7-D,4-VS2,60.5,60.0,5.16,5.19,3.13,6,1469.2025543761215,2,3
1160,0.3,4-Premium,7-D,3-SI1,61.7,59.0,4.28,4.31,2.65,6,-520.2396892056065,3,2
1161,0.39,2-Good,7-D,6-VVS2,58.1,60.0,4.82,4.85,2.81,6,1509.1580128423707,1,5
1162,0.38,4-Premium,4-G,8-IF,62.5,60.0,4.64,4.61,2.89,3,2400.9483507114205,3,7
1163,1.01,4-Premium,5-F,2-SI2,58.3,58.0,6.56,6.55,3.82,4,4590.114796852087,3,1
1164,1.36,5-Ideal,4-G,3-SI1,60.9,56.0,7.15,7.16,4.36,3,8063.017720314396,4,2
1165,1.21,5-Ideal,2-I,3-SI1,60.6,55.0,6.92,6.87,4.18,1,6743.751043475302,4,2
1166,0.3,3-Very Good,5-F,8-IF,62.1,57.0,4.26,4.3,2.66,4,1868.9839093384599,2,7
1167,0.41,4-Premium,7-D,7-VVS1,62.2,58.0,4.77,4.71,2.95,6,2139.289966701814,3,6
1168,2.03,4-Premium,1-J,5-VS1,59.3,60.0,8.36,8.28,4.93,0,14897.347970885534,3,4
1169,0.36,5-Ideal,7-D,3-SI1,62.5,56.0,4.55,4.57,2.85,6,-122.51894353322041,4,2
1170,0.4,4-Premium,7-D,3-SI1,61.4,56.0,4.83,4.72,2.93,6,111.78553954626523,3,2
1171,2.11,4-Premium,7-D,2-SI2,60.9,60.0,8.28,8.21,5.02,6,14255.75376533805,3,1
1172,1.06,5-Ideal,3-H,3-SI1,63.0,55.0,6.49,6.44,4.08,2,5480.573776173171,4,2
1173,0.33,2-Good,2-I,5-VS1,63.2,57.0,4.37,4.4,2.77,1,643.2988016073496,1,4
1174,0.72,4-Premium,6-E,8-IF,61.3,60.0,5.74,5.71,3.51,5,5050.258655525298,3,7
1175,1.51,2-Good,1-J,3-SI1,62.4,64.0,7.31,7.23,4.54,0,9398.25572486761,1,2
1176,1.0,4-Premium,4-G,4-VS2,62.9,56.0,6.42,6.27,3.99,3,5421.1397651739135,3,3
1177,1.02,5-Ideal,5-F,3-SI1,62.8,55.0,6.43,6.4,4.03,4,5132.223752095149,4,2
1178,0.43,5-Ideal,6-E,2-SI2,62.1,56.0,4.85,4.84,3.01,5,-100.57271722851283,4,1
1179,1.0,1-Fair,4-G,1-I1,66.4,59.0,6.16,6.09,4.07,3,4073.63820614062,0,0
1180,1.7,4-Premium,2-I,3-SI1,58.6,59.0,7.79,7.75,4.55,1,11076.761738088917,3,2
1181,0.72,5-Ideal,7-D,2-SI2,61.1,58.0,5.76,5.79,3.53,6,2178.1058583988274,4,1
1182,1.22,4-Premium,4-G,3-SI1,63.0,57.0,6.84,6.74,4.28,3,6830.643336220295,3,2
1183,1.06,2-Good,5-F,5-VS1,58.5,57.0,6.68,6.73,3.92,4,6429.324456961718,1,4
1184,1.11,5-Ideal,3-H,3-SI1,60.2,54.0,6.82,6.7,4.07,2,5835.17734400665,4,2
1185,1.01,4-Premium,3-H,2-SI2,61.9,59.0,6.42,6.37,3.96,2,4587.621625083701,3,1
1186,1.06,4-Premium,4-G,7-VVS1,61.1,58.0,6.53,6.57,4.0,3,7411.937873981897,3,6
1187,1.54,4-Premium,6-E,2-SI2,59.0,62.0,7.59,7.56,4.47,5,9134.349192438902,3,1
1188,0.56,3-Very Good,6-E,3-SI1,58.5,59.0,5.42,5.45,3.18,5,1357.8258159836655,2,2
1189,0.25,2-Good,5-F,5-VS1,63.6,57.0,4.01,4.04,2.56,4,88.55701683864027,1,4
1190,0.9,5-Ideal,7-D,3-SI1,61.6,56.0,6.19,6.21,3.82,6,4136.006812284542,4,2
1191,0.56,1-Fair,6-E,2-SI2,64.5,61.0,5.18,5.14,3.33,5,913.5603512068633,0,1
1192,0.31,5-Ideal,5-F,8-IF,60.8,56.0,4.43,4.45,2.7,4,1878.6478811055613,4,7
1193,0.39,3-Very Good,7-D,4-VS2,60.2,59.0,4.74,4.76,2.86,6,567.5575177180453,2,3
1194,1.01,4-Premium,5-F,5-VS1,59.4,60.0,6.5,6.46,3.85,4,6030.672651911873,3,4
1195,2.02,5-Ideal,2-I,3-SI1,62.4,56.0,8.07,8.11,5.05,1,13927.39355828935,4,2
1196,1.03,5-Ideal,7-D,2-SI2,61.2,57.0,6.51,6.59,4.01,6,4738.85557542541,4,1
1197,1.57,4-Premium,3-H,5-VS1,61.7,58.0,7.47,7.56,4.64,2,10852.609228856112,3,4
1198,0.31,3-Very Good,7-D,8-IF,62.0,56.0,4.33,4.35,2.69,6,1924.5622092339222,2,7
1199,0.5,4-Premium,7-D,3-SI1,61.1,59.0,5.08,5.04,3.09,6,937.1177520475526,3,2
1200,0.3,5-Ideal,6-E,4-VS2,62.4,57.0,4.29,4.24,2.66,5,-58.800516862702125,4,3
1201,1.22,3-Very Good,7-D,2-SI2,62.2,58.0,6.85,6.91,4.28,6,6363.827236295216,2,1
1202,0.27,3-Very Good,5-F,6-VVS2,61.9,58.0,4.17,4.2,2.59,4,684.0305410267542,2,5
1203,0.41,5-Ideal,6-E,7-VVS1,61.9,55.0,4.79,4.78,2.96,5,2131.254098515485,4,6
1204,1.24,4-Premium,5-F,3-SI1,61.6,59.0,6.9,6.86,4.24,4,7025.1670915549075,3,2
1205,0.41,3-Very Good,2-I,7-VVS1,62.0,56.0,4.75,4.77,2.95,1,2154.742198046667,2,6
1206,0.4,5-Ideal,4-G,2-SI2,62.5,53.0,4.75,4.79,2.98,3,-338.8176840755659,4,1
1207,1.01,5-Ideal,5-F,3-SI1,62.0,57.0,6.38,6.42,3.97,4,5085.032435184585,4,2
1208,1.5,4-Premium,2-I,5-VS1,62.7,59.0,7.25,7.3,4.56,1,10281.349958250474,3,4
1209,0.56,5-Ideal,7-D,2-SI2,61.3,56.0,5.3,5.33,3.26,6,898.33419709687,4,1
1210,0.36,5-Ideal,2-I,5-VS1,62.1,57.0,4.54,4.58,2.83,1,845.2784805494011,4,4
1211,1.51,4-Premium,2-I,4-VS2,59.9,60.0,7.42,7.36,4.43,1,9876.017970735818,3,3
1212,1.3,3-Very Good,2-I,5-VS1,62.1,59.0,6.97,7.01,4.34,1,8509.171527532944,2,4
1213,0.32,5-Ideal,4-G,7-VVS1,61.7,56.0,4.41,4.37,2.71,3,1499.703851302755,4,6
1214,0.26,3-Very Good,6-E,3-SI1,62.0,54.0,4.08,4.11,2.54,5,-787.1960021264463,2,2
1215,1.51,3-Very Good,6-E,2-SI2,61.8,57.0,7.34,7.32,4.53,5,8918.32047932105,2,1
1216,0.33,4-Premium,6-E,7-VVS1,60.1,58.0,4.51,4.47,2.7,5,1560.935044838213,3,6
1217,1.34,5-Ideal,4-G,5-VS1,62.7,57.0,7.04,7.1,4.43,3,8840.463093045057,4,4
1218,1.01,2-Good,6-E,3-SI1,63.2,59.0,6.25,6.28,3.96,5,5142.603034378893,1,2
1219,1.0,4-Premium,4-G,4-VS2,60.0,59.0,6.54,6.46,3.9,3,5414.125036649533,3,3
1220,1.42,5-Ideal,5-F,7-VVS1,60.8,56.0,7.25,7.32,4.43,4,10498.656592894768,4,6
1221,0.9,4-Premium,3-H,4-VS2,61.2,61.0,6.18,6.08,3.75,2,4635.108155898139,3,3
1222,1.01,3-Very Good,6-E,4-VS2,63.4,60.0,6.37,6.31,4.02,5,5536.637852353937,2,3
1223,0.36,4-Premium,7-D,4-VS2,60.5,58.0,4.63,4.6,2.79,6,341.05312822859514,3,3
1224,0.7,4-Premium,6-E,3-SI1,59.1,62.0,5.8,5.74,3.41,5,2481.6222067564236,3,2
1225,0.37,2-Good,4-G,2-SI2,63.3,55.0,4.58,4.61,2.91,3,-536.6916502248118,1,1
1226,0.91,3-Very Good,6-E,3-SI1,63.3,56.0,6.12,6.17,3.89,5,4238.125890152143,2,2
1227,0.8,5-Ideal,3-H,4-VS2,62.8,57.0,5.91,5.87,3.7,2,3784.496901694421,4,3
1228,0.9,2-Good,6-E,2-SI2,63.4,60.0,6.02,6.07,3.83,5,3728.818431219322,1,1
1229,0.31,5-Ideal,4-G,8-IF,61.7,56.0,4.38,4.34,2.69,3,1898.340020357838,4,7
1230,1.51,2-Good,4-G,5-VS1,62.4,59.0,7.25,7.28,4.53,3,10390.828565637663,1,4
1231,1.11,4-Premium,2-I,2-SI2,61.5,58.0,6.65,6.61,4.08,1,5432.42053061502,3,1
1232,0.41,5-Ideal,3-H,5-VS1,61.0,54.0,4.84,4.8,2.94,2,1162.2697659351506,4,4
1233,1.01,3-Very Good,1-J,2-SI2,62.8,59.0,6.34,6.37,3.99,0,4615.841887251467,2,1
1234,0.7,5-Ideal,7-D,4-VS2,61.6,58.0,5.66,5.7,3.5,6,2988.882243385127,4,3
1235,1.63,5-Ideal,4-G,5-VS1,61.7,55.0,7.6,7.56,4.68,3,11363.917678266564,4,4
1236,1.61,4-Premium,7-D,2-SI2,61.3,58.0,7.56,7.49,4.61,6,9778.405216348843,3,1
1237,0.72,3-Very Good,3-H,3-SI1,63.0,58.0,5.68,5.71,3.59,2,2663.7347288574397,2,2
1238,0.54,4-Premium,4-G,4-VS2,62.0,58.0,5.21,5.18,3.22,3,1702.8312385993954,3,3
1239,1.22,3-Very Good,4-G,8-IF,62.0,59.0,6.8,6.85,4.23,3,9265.271324074361,2,7
1240,0.33,4-Premium,4-G,8-IF,59.4,59.0,4.54,4.49,2.68,3,2032.5338272354506,3,7
1241,1.34,3-Very Good,4-G,4-VS2,60.7,59.0,7.04,7.07,4.28,3,8422.573589385993,2,3
1242,0.76,5-Ideal,3-H,7-VVS1,61.8,57.0,5.82,5.86,3.61,2,4900.878959437627,4,6
1243,1.74,5-Ideal,6-E,2-SI2,62.3,57.0,7.8,7.7,4.83,5,10871.223166514284,4,1
1244,0.32,5-Ideal,4-G,3-SI1,61.3,57.0,4.37,4.4,2.69,3,-376.42210202242086,4,2
1245,0.5,5-Ideal,5-F,4-VS2,61.1,58.0,5.1,5.13,3.13,4,1395.353627499249,4,3
1246,1.44,2-Good,4-G,1-I1,63.2,54.8,7.18,7.21,4.54,3,7816.185191244271,1,0
1247,0.7,1-Fair,2-I,3-SI1,65.2,58.0,5.6,5.56,3.64,1,2472.5806702624154,0,2
1248,0.52,5-Ideal,6-E,4-VS2,61.4,54.0,5.2,5.23,3.2,5,1522.6732147704593,4,3
1249,0.73,3-Very Good,4-G,7-VVS1,62.9,59.0,5.7,5.78,3.61,3,4657.792263744546,2,6
1250,1.23,4-Premium,3-H,5-VS1,61.1,58.0,6.91,6.86,4.21,2,7887.115468680866,3,4
1251,1.02,4-Premium,3-H,4-VS2,61.9,57.0,6.5,6.4,3.99,2,5589.9926327354715,3,3
1252,1.0,5-Ideal,6-E,3-SI1,61.6,55.0,6.45,6.43,3.97,5,4951.514427163183,4,2
1253,0.7,3-Very Good,7-D,3-SI1,61.1,58.0,5.66,5.73,3.48,6,2522.9363546278846,2,2
1254,1.5,3-Very Good,6-E,2-SI2,62.8,57.0,7.17,7.23,4.52,5,8901.657250383836,2,1
1255,2.0,3-Very Good,1-J,6-VVS2,63.0,59.0,7.97,8.0,5.03,0,15209.107858360418,2,5
1256,0.3,3-Very Good,4-G,4-VS2,63.1,56.0,4.28,4.25,2.69,3,-65.16416663813084,2,3
1257,0.26,4-Premium,6-E,6-VVS2,58.9,61.0,4.19,4.16,2.46,5,624.791106979616,3,5
1258,0.58,4-Premium,6-E,3-SI1,62.7,58.0,5.33,5.32,3.34,5,1524.0851031182988,3,2
1259,0.4,3-Very Good,5-F,5-VS1,60.4,61.0,4.74,4.77,2.87,4,1140.0884694851707,2,4
1260,0.26,5-Ideal,7-D,5-VS1,62.0,55.0,4.12,4.1,2.55,6,141.17578116695358,4,4
1261,1.0,1-Fair,3-H,2-SI2,65.1,58.0,6.27,6.15,4.05,2,4508.244842130542,0,1
1262,0.52,1-Fair,5-F,5-VS1,57.2,59.0,5.35,5.39,3.07,4,1991.0371265553408,0,4
1263,1.02,4-Premium,7-D,2-SI2,59.7,60.0,6.58,6.55,3.92,6,4637.857414865681,3,1
1264,1.7,2-Good,2-I,3-SI1,59.3,58.0,7.72,7.77,4.59,1,11097.58173946504,1,2
1265,1.01,4-Premium,3-H,2-SI2,61.6,61.0,6.39,6.31,3.91,2,4618.033833044246,3,1
1266,0.55,5-Ideal,6-E,4-VS2,61.8,57.0,5.34,5.27,3.28,5,1719.2346038456685,4,3
1267,1.04,2-Good,5-F,5-VS1,63.2,57.0,6.41,6.44,4.06,4,6285.086920042577,1,4
1268,1.02,4-Premium,7-D,4-VS2,62.9,60.0,6.42,6.37,4.02,6,5615.553954299085,3,3
1269,0.3,5-Ideal,5-F,3-SI1,62.3,54.0,4.3,4.27,2.67,4,-542.1307190666373,4,2
1270,0.97,5-Ideal,5-F,1-I1,60.7,56.0,6.43,6.41,3.9,4,3738.1813416513082,4,0
1271,0.31,5-Ideal,6-E,4-VS2,62.0,55.0,4.35,4.33,2.69,5,5.39021223990494,4,3
1272,0.81,5-Ideal,3-H,5-VS1,61.8,58.0,5.97,6.04,3.71,2,4340.805819607393,4,4
1273,1.02,4-Premium,7-D,3-SI1,62.3,59.0,6.42,6.38,3.99,6,5151.941151265213,3,2
1274,0.3,4-Premium,2-I,7-VVS1,61.1,59.0,4.31,4.33,2.64,1,1377.7021452398512,3,6
1275,0.4,3-Very Good,6-E,5-VS1,62.8,59.0,4.63,4.67,2.92,5,1166.4356959249649,2,4
1276,0.71,3-Very Good,5-F,7-VVS1,63.2,60.0,5.65,5.61,3.56,4,4490.72118080333,2,6
1277,0.7,4-Premium,4-G,3-SI1,61.5,58.0,5.69,5.76,3.52,3,2493.9709188559923,3,2
1278,0.23,5-Ideal,6-E,2-SI2,61.5,55.0,3.95,3.98,2.43,5,-1461.3005046509788,4,1
1279,1.09,5-Ideal,4-G,5-VS1,62.3,55.0,6.59,6.63,4.12,3,6680.753929607485,4,4
1280,0.3,5-Ideal,6-E,6-VVS2,61.0,56.0,4.33,4.39,2.66,5,887.8579957789902,4,5
1281,0.35,4-Premium,6-E,4-VS2,59.5,58.0,4.59,4.62,2.74,5,284.68892345695167,3,3
1282,1.13,5-Ideal,5-F,4-VS2,62.1,56.0,6.65,6.71,4.15,4,6564.044378462977,4,3
1283,0.31,5-Ideal,4-G,7-VVS1,61.5,54.0,4.36,4.39,2.69,3,1436.0896832209646,4,6
1284,1.33,5-Ideal,2-I,4-VS2,61.1,54.0,7.14,7.15,4.37,1,8243.106835767538,4,3
1285,1.25,4-Premium,2-I,2-SI2,60.5,58.0,7.0,6.96,4.22,1,6613.687742936161,3,1
1286,2.0,1-Fair,3-H,3-SI1,61.2,50.0,8.17,8.08,4.97,2,13709.040377188509,0,2
1287,0.7,5-Ideal,4-G,3-SI1,62.5,56.0,5.67,5.69,3.55,3,2485.5839358710946,4,2
1288,0.39,2-Good,5-F,4-VS2,64.3,55.0,4.56,4.64,2.96,4,607.0737786022842,1,3
1289,0.5,5-Ideal,6-E,4-VS2,60.8,57.0,5.16,5.13,3.13,5,1364.9505770896094,4,3
1290,0.3,4-Premium,6-E,4-VS2,61.6,58.0,4.33,4.31,2.66,5,-72.86502239277024,3,3
1291,1.37,5-Ideal,1-J,4-VS2,63.0,57.0,7.11,7.05,4.46,0,8608.230194802742,4,3
1292,0.8,5-Ideal,3-H,4-VS2,62.1,54.0,5.96,5.99,3.71,2,3765.691075976861,4,3
1293,0.28,3-Very Good,5-F,7-VVS1,60.1,59.0,4.24,4.25,2.55,4,1245.1650854188701,2,6
1294,0.34,2-Good,6-E,3-SI1,60.5,60.1,4.5,4.53,2.73,5,-249.32796097345636,1,2
1295,0.3,3-Very Good,6-E,4-VS2,62.6,58.0,4.25,4.28,2.67,5,-39.092275243544236,2,3
1296,0.85,5-Ideal,6-E,2-SI2,62.8,57.0,6.06,6.01,3.79,5,3224.9842205181226,4,1
1297,1.0,3-Very Good,6-E,3-SI1,60.9,59.0,6.38,6.43,3.9,5,5015.724642190744,2,2
1298,0.41,4-Premium,4-G,4-VS2,62.6,59.0,4.73,4.76,2.97,3,725.330044221856,3,3
1299,1.5,4-Premium,4-G,4-VS2,60.3,60.0,7.34,7.26,4.4,3,9821.07527823504,3,3
1300,0.72,3-Very Good,3-H,2-SI2,63.3,57.0,5.7,5.67,3.6,2,2169.1331568422065,2,1
1301,0.33,4-Premium,4-G,5-VS1,62.0,59.0,4.42,4.36,2.72,3,634.9462360911452,3,4
1302,0.39,5-Ideal,6-E,8-IF,61.5,55.5,4.68,4.72,2.88,5,2493.4689081912356,4,7
1303,0.4,5-Ideal,6-E,4-VS2,61.4,57.0,4.78,4.75,2.92,5,620.7023232316001,4,3
1304,1.01,2-Good,5-F,3-SI1,63.5,59.0,6.29,6.38,4.02,4,5106.56319269614,1,2
1305,1.02,5-Ideal,2-I,2-SI2,60.6,56.0,6.57,6.53,3.97,1,4620.623398900487,4,1
1306,1.01,5-Ideal,7-D,3-SI1,63.0,56.0,6.36,6.41,4.02,6,5073.7519078223795,4,2
1307,0.7,5-Ideal,5-F,3-SI1,61.8,56.0,5.68,5.75,3.53,4,2494.046067596741,4,2
1308,0.57,3-Very Good,5-F,4-VS2,59.5,57.0,5.39,5.43,3.22,4,1930.5822139730371,2,3
1309,1.5,3-Very Good,5-F,3-SI1,63.9,58.0,7.12,7.16,4.56,4,9381.18233475796,2,2
1310,1.01,4-Premium,1-J,2-SI2,59.3,56.0,6.51,6.45,3.84,0,4598.376111260663,3,1
1311,0.51,5-Ideal,7-D,4-VS2,61.2,55.0,5.17,5.13,3.15,6,1450.6060725139287,4,3
1312,1.0,4-Premium,6-E,2-SI2,61.7,58.0,6.39,6.34,3.93,5,4513.547251984581,3,1
1313,0.71,4-Premium,6-E,7-VVS1,62.5,57.0,5.67,5.62,3.53,5,4493.790282579923,3,6
1314,0.52,3-Very Good,7-D,6-VVS2,59.8,55.0,5.28,5.35,3.18,6,2454.615512120518,2,5
1315,0.4,2-Good,2-I,8-IF,62.3,62.0,4.69,4.72,2.93,1,2566.8072652371334,1,7
1316,0.81,4-Premium,2-I,6-VVS2,62.9,59.0,5.95,5.84,3.71,1,4810.030153996591,3,5
1317,0.53,5-Ideal,5-F,6-VVS2,61.3,55.0,5.23,5.27,3.22,4,2555.3721240911213,4,5
1318,2.02,4-Premium,2-I,2-SI2,59.4,59.0,8.25,8.21,4.89,1,13433.922692145507,3,1
1319,2.11,5-Ideal,2-I,3-SI1,61.0,57.0,8.37,8.29,5.08,1,14669.421676191501,4,2
1320,1.15,5-Ideal,7-D,4-VS2,58.5,57.0,6.96,6.93,4.06,6,6661.280456401972,4,3
1321,0.7,4-Premium,2-I,6-VVS2,60.1,59.0,5.8,5.72,3.46,1,3889.7697805639814,3,5
1322,1.07,4-Premium,5-F,3-SI1,61.7,56.0,6.66,6.5,4.06,4,5506.895202884651,3,2
1323,0.56,5-Ideal,3-H,3-SI1,61.9,54.0,5.3,5.33,3.29,2,1362.8333136654587,4,2
1324,1.74,5-Ideal,4-G,4-VS2,62.9,57.0,7.68,7.64,4.82,3,11884.44960881208,4,3
1325,0.31,3-Very Good,4-G,6-VVS2,62.2,56.0,4.31,4.34,2.69,3,980.1777359417333,2,5
1326,0.5,3-Very Good,3-H,6-VVS2,62.9,56.0,5.03,5.08,3.18,2,2359.496231233557,2,5
1327,1.07,5-Ideal,7-D,6-VVS2,60.3,56.0,6.63,6.68,4.01,6,6989.027700519451,4,5
1328,0.3,4-Premium,4-G,5-VS1,61.8,59.0,4.37,4.34,2.69,3,374.0243345068793,3,4
1329,0.51,5-Ideal,6-E,3-SI1,62.1,55.0,5.09,5.15,3.18,5,1003.7827068041211,4,2
1330,0.91,3-Very Good,4-G,3-SI1,63.5,58.0,6.15,6.04,3.87,3,4219.613714581605,2,2
1331,0.3,3-Very Good,3-H,3-SI1,61.3,58.0,4.29,4.33,2.64,2,-519.4285244116375,2,2
1332,0.7,5-Ideal,5-F,4-VS2,61.0,55.0,5.74,5.79,3.52,4,2948.1102390657875,4,3
1333,0.76,5-Ideal,7-D,5-VS1,61.7,56.0,5.84,5.87,3.61,6,3937.9984129417803,4,4
1334,1.15,5-Ideal,2-I,5-VS1,61.3,56.0,6.74,6.76,4.14,1,7201.661530418336,4,4
1335,1.47,4-Premium,1-J,2-SI2,60.0,58.0,7.36,7.31,4.4,0,8564.937697643449,3,1
1336,1.2,5-Ideal,4-G,3-SI1,61.8,59.0,6.77,6.8,4.19,3,6710.514665885363,4,2
1337,1.07,5-Ideal,6-E,3-SI1,60.4,57.0,6.62,6.56,3.98,5,5565.327486708502,4,2
1338,1.01,5-Ideal,5-F,3-SI1,62.0,54.0,6.41,6.49,4.0,4,5063.717966344369,4,2
1339,0.28,4-Premium,4-G,6-VVS2,60.2,60.0,4.24,4.26,2.56,3,765.1294312137729,3,5
1340,2.27,4-Premium,3-H,2-SI2,60.7,59.0,8.5,8.45,5.15,2,15695.118709614067,3,1
1341,0.4,4-Premium,7-D,4-VS2,61.7,59.0,4.75,4.72,2.92,6,633.2449078322666,3,3
1342,0.39,3-Very Good,1-J,5-VS1,63.5,58.0,4.64,4.59,2.93,0,1051.2382037079378,2,4
1343,1.14,4-Premium,3-H,2-SI2,60.6,59.0,6.8,6.77,4.11,2,5655.079071002599,3,1
1344,0.53,5-Ideal,6-E,7-VVS1,61.9,55.0,5.2,5.21,3.22,5,3042.072023034643,4,6
1345,0.4,5-Ideal,2-I,2-SI2,61.0,58.0,4.74,4.77,2.9,1,-302.6774337342754,4,1
1346,0.58,4-Premium,3-H,4-VS2,59.7,59.0,5.42,5.33,3.21,2,2009.5573622920515,3,3
1347,0.7,4-Premium,7-D,3-SI1,61.2,58.0,5.74,5.7,3.5,6,2471.5285878919317,3,2
1348,0.55,5-Ideal,3-H,8-IF,61.5,55.0,5.25,5.29,3.25,2,3686.1939646960177,4,7
1349,0.72,3-Very Good,2-I,4-VS2,63.3,57.0,5.66,5.72,3.6,1,3147.465934682906,2,3
1350,0.3,5-Ideal,5-F,3-SI1,62.3,53.9,4.28,4.31,2.68,4,-532.5568275840262,4,2
1351,1.02,5-Ideal,3-H,3-SI1,61.9,57.0,6.46,6.4,3.98,2,5137.550790854362,4,2
1352,0.51,3-Very Good,2-I,3-SI1,63.5,55.0,5.07,5.11,3.23,1,989.8432388377637,2,2
1353,0.65,4-Premium,6-E,2-SI2,62.6,59.0,5.54,5.49,3.45,5,1603.3013336543195,3,1
1354,1.07,5-Ideal,3-H,3-SI1,61.1,56.0,6.63,6.6,4.04,2,5539.171289022261,4,2
1355,0.43,5-Ideal,4-G,7-VVS1,61.8,55.0,4.87,4.9,3.02,3,2274.586375785484,4,6
1356,0.32,4-Premium,2-I,8-IF,60.3,58.0,4.41,4.45,2.67,1,2000.0334656987325,3,7
1357,0.28,3-Very Good,5-F,4-VS2,62.7,58.0,4.14,4.15,2.6,4,-164.00362805063514,2,3
1358,1.7,3-Very Good,4-G,4-VS2,62.6,57.0,7.6,7.67,4.78,3,11548.332416820824,2,3
1359,0.51,3-Very Good,2-I,3-SI1,62.5,58.0,5.05,5.12,3.18,1,1021.3924664730607,2,2
1360,0.71,5-Ideal,7-D,4-VS2,60.4,57.0,5.77,5.82,3.5,6,3042.7131761289397,4,3
1361,0.4,4-Premium,6-E,4-VS2,62.0,58.0,4.73,4.69,2.92,5,640.7203173646594,3,3
1362,0.9,5-Ideal,4-G,3-SI1,60.2,56.0,6.24,6.29,3.77,3,4138.2900091849515,4,2
1363,0.59,2-Good,5-F,5-VS1,60.5,61.0,5.43,5.5,3.31,4,2554.2507404111307,1,4
1364,1.19,4-Premium,7-D,2-SI2,58.6,61.0,6.93,6.89,4.05,6,6119.146314679529,3,1
1365,0.51,4-Premium,4-G,4-VS2,61.3,59.0,5.17,5.11,3.15,3,1448.833445444493,3,3
