,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
759,0.42,Very Good,D,SI1,63.0,57.0,4.77,4.81,3.02,917.54710377825
760,0.32,Ideal,E,VS2,62.7,55.0,4.38,4.36,2.74,-323.5567030073835
761,0.36,Ideal,F,SI1,59.7,57.0,4.69,4.72,2.81,663.4682474274487
762,1.51,Premium,G,VS1,62.2,58.0,7.29,7.35,4.55,8856.278393293907
763,0.34,Premium,G,SI1,60.8,59.0,4.56,4.46,2.74,225.62190931650002
764,0.5,Good,H,VVS1,63.3,57.0,5.02,5.06,3.19,1704.6841352204174
765,2.0,Fair,H,I1,69.8,54.0,7.6,7.56,5.29,9810.3782493891
766,1.45,Very Good,D,VVS2,62.0,56.0,7.25,7.32,4.52,8732.531474552468
767,1.0,Premium,G,IF,61.4,59.0,6.47,6.39,3.95,6243.738842113269
768,1.42,Very Good,G,VVS2,62.6,60.0,7.14,7.17,4.48,8377.411155560678
769,0.83,Very Good,F,SI1,62.1,58.0,5.98,6.06,3.74,4736.070361115575
770,0.3,Very Good,F,SI2,62.6,61.0,4.2,4.24,2.64,-877.1253279098873
771,1.11,Very Good,E,SI2,61.7,63.0,6.65,6.54,4.07,6803.892485883704
772,0.34,Ideal,E,SI1,62.2,54.0,4.47,4.5,2.79,-29.21234024165824
773,0.7,Very Good,D,SI1,59.4,63.0,5.76,5.78,3.43,4030.2197357106106
774,0.3,Very Good,H,VS1,63.3,56.0,4.3,4.26,2.71,-579.8305656474968
775,0.5,Good,E,SI2,58.2,59.0,5.24,5.27,3.06,2395.169716600214
776,0.9,Fair,F,SI2,65.7,63.0,6.01,5.96,3.93,4801.99172312761
777,0.7,Premium,D,SI2,60.6,58.0,5.75,5.7,3.47,3983.3692104277598
778,0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,142.1404969899886
779,1.0,Ideal,G,VVS2,60.8,57.0,6.45,6.47,3.93,6202.71794249099
780,0.42,Ideal,G,VVS1,62.0,56.0,4.81,4.84,2.99,1041.294022519689
781,0.34,Very Good,H,VVS2,63.0,55.0,4.44,4.48,2.81,-121.47377772540676
782,1.16,Ideal,G,SI2,61.9,56.0,6.77,6.73,4.18,7197.083305001108
783,0.56,Premium,G,VS1,61.2,60.0,5.3,5.26,3.23,2568.7175601211693
784,0.34,Premium,E,SI1,61.9,59.0,4.48,4.44,2.76,-13.091903009135422
785,0.31,Ideal,E,VVS1,61.7,56.0,4.33,4.36,2.68,-470.0090778492704
786,0.31,Ideal,F,VVS1,61.1,56.0,4.37,4.4,2.68,-344.067152818523
787,0.52,Premium,G,VS2,61.7,58.0,5.16,5.14,3.18,2132.3108350921757
788,1.04,Very Good,I,VS2,61.9,58.0,6.47,6.55,4.03,6278.858942742221
789,0.5,Very Good,E,VS1,62.7,56.0,5.09,5.12,3.2,1922.887497734915
790,1.31,Premium,J,VS2,62.0,59.0,7.04,6.97,4.34,8040.606280090718
791,1.0,Very Good,E,SI1,59.6,60.0,6.43,6.48,3.85,6146.331998843545
792,0.32,Very Good,G,VS2,62.6,58.0,4.37,4.39,2.74,-346.2621591078314
793,0.7,Very Good,I,VS2,62.2,59.0,5.64,5.71,3.53,3663.3689920649176
794,0.3,Ideal,F,VVS1,61.9,54.0,4.35,4.37,2.7,-409.2331216232069
795,0.76,Ideal,J,SI1,62.9,54.0,5.82,5.85,3.67,4221.327629546044
796,0.51,Very Good,G,VVS2,63.5,55.0,5.09,5.05,3.22,1907.5224537097492
797,1.01,Very Good,F,VS2,63.5,58.0,6.35,6.32,4.02,5876.88809846758
798,0.71,Ideal,H,VS1,61.7,55.0,5.73,5.75,3.54,3935.763291937552
799,1.03,Ideal,D,SI1,62.4,57.0,6.47,6.44,4.03,6254.713873559818
800,0.84,Very Good,F,VVS2,60.4,62.0,6.1,6.15,3.7,5107.311117339885
801,0.76,Premium,E,SI2,60.8,57.0,5.89,5.85,3.57,4426.360954324684
802,1.03,Premium,J,VS1,61.8,58.0,6.51,6.41,3.99,6365.2907545654
803,0.54,Ideal,E,SI1,61.3,56.0,5.22,5.25,3.21,2332.1987540848404
804,0.46,Ideal,E,VS1,60.3,56.0,5.02,5.06,3.04,1704.6841352204174
805,1.04,Ideal,H,SI2,62.0,57.0,6.53,6.43,4.02,6428.261717080773
806,0.3,Ideal,D,VS2,61.5,55.0,4.35,4.3,2.66,-424.59816564837274
807,1.14,Ideal,H,VS2,61.1,57.0,6.71,6.78,4.12,7032.31548663739
808,0.32,Premium,D,VS2,58.8,59.0,4.52,4.49,2.65,115.0450283109185
809,1.0,Premium,H,SI1,61.5,58.0,6.37,6.45,3.94,5964.004130165356
810,0.32,Premium,I,VVS1,60.1,61.0,4.45,4.4,2.66,-109.74335307150432
811,0.41,Good,F,I1,63.8,57.0,4.72,4.69,3.0,744.7546534646517
812,0.32,Ideal,I,VVS1,61.7,55.0,4.39,4.4,2.71,-285.4862028817697
813,0.9,Ideal,G,VS1,61.6,55.0,6.27,6.23,3.85,5622.809242116773
814,0.7,Premium,F,SI1,59.4,60.0,5.77,5.74,3.42,4050.73018552175
815,0.3,Very Good,D,SI1,58.8,57.0,4.4,4.44,2.6,-247.41570275615413
816,0.31,Premium,H,VVS1,61.9,58.0,4.34,4.32,2.68,-449.49862803813085
817,0.71,Premium,D,SI1,61.3,58.0,5.73,5.75,3.52,3935.763291937552
818,0.7,Very Good,E,SI2,62.0,60.0,5.67,5.72,3.53,3753.4354232593596
819,0.32,Ideal,G,VVS1,61.7,56.0,4.37,4.41,2.71,-341.87214652921284
820,0.91,Premium,F,SI2,60.8,59.0,6.28,6.25,3.81,5656.489729663774
821,0.91,Ideal,E,SI1,61.2,58.0,6.24,6.3,3.84,5550.302861236809
822,1.5,Premium,E,VS1,62.5,58.0,7.28,7.21,4.53,8796.257830275199
823,0.9,Ideal,H,SI2,62.1,55.0,6.17,6.2,3.84,5323.319473565074
824,0.77,Very Good,D,SI1,62.1,58.0,5.84,5.89,3.64,4288.688604640034
825,0.43,Premium,F,VS2,61.0,57.0,4.87,4.84,2.96,1217.0368723299543
826,0.32,Ideal,I,VVS2,62.0,54.9,4.36,4.39,2.71,-375.55263407620987
827,0.6,Ideal,G,VVS2,61.4,59.0,5.37,5.41,3.31,2806.6759792394496
828,1.72,Good,J,SI2,63.2,57.0,7.56,7.6,4.79,9701.996374672826
829,0.32,Premium,J,VS1,61.9,58.0,4.39,4.33,2.7,-300.85124690693374
830,1.23,Ideal,J,SI1,63.1,58.0,6.8,6.74,4.27,7287.14973619555
831,1.67,Ideal,H,SI1,61.6,55.0,7.68,7.62,4.71,10057.872086871977
832,0.4,Good,E,SI1,63.5,55.0,4.67,4.71,2.98,602.6922912013852
833,0.41,Ideal,F,VS1,60.6,57.0,4.84,4.79,2.92,1118.1904159782734
834,1.24,Good,G,VS2,61.3,57.0,6.78,6.88,4.19,7259.298874309128
835,0.41,Very Good,H,VS2,60.0,57.0,4.92,4.88,2.94,1372.2692723290784
836,0.32,Very Good,I,VS2,63.0,55.0,4.34,4.39,2.75,-434.133584012965
837,0.37,Very Good,E,VS2,61.8,59.0,4.56,4.6,2.83,256.3519973668299
838,1.01,Good,F,VS2,60.6,62.0,6.52,6.49,3.94,6412.141279848251
839,1.18,Ideal,F,VVS1,61.5,55.6,6.79,6.83,4.19,7277.614317830959
840,0.32,Good,F,SI1,63.2,55.0,4.37,4.4,2.77,-344.067152818523
841,0.75,Ideal,I,VS1,61.1,59.0,5.85,5.87,3.58,4313.58906702979
842,0.3,Very Good,G,VVS2,61.6,56.0,4.27,4.3,2.64,-658.9219653953915
843,0.7,Very Good,D,VS1,61.6,58.0,5.67,5.73,3.51,3755.6304295486716
844,1.06,Very Good,I,VS1,58.5,58.3,6.66,6.79,3.94,6888.058118084815
845,1.08,Premium,E,SI2,60.8,59.0,6.57,6.62,4.01,6587.128736451161
846,0.26,Ideal,G,IF,61.7,54.0,4.15,4.18,2.57,-1036.74774048763
847,0.3,Very Good,H,VVS1,63.3,59.0,4.28,4.22,2.69,-647.1915407414872
848,0.72,Ideal,F,SI2,61.9,54.0,5.83,5.73,3.57,4224.278029042709
849,0.38,Ideal,D,VS1,62.2,57.0,4.66,4.63,2.89,555.8417659185343
850,0.81,Premium,F,SI1,61.9,58.0,5.99,5.96,3.7,4743.410773190857
851,1.47,Very Good,H,SI2,59.1,56.0,7.46,7.51,4.42,9389.336568385273
852,1.01,Good,F,SI2,62.5,59.0,6.31,6.37,3.96,5770.701230040615
853,1.24,Fair,G,SI2,65.7,57.0,6.72,6.68,4.4,7039.6558987126755
854,0.72,Very Good,G,SI2,62.5,56.0,5.68,5.71,3.56,3780.530891938428
855,0.51,Ideal,F,VS1,60.4,56.0,5.18,5.21,3.14,2206.256829054095
856,0.33,Ideal,J,VVS1,62.1,54.0,4.45,4.47,2.77,-94.37830904633847
857,2.03,Ideal,G,SI1,60.0,55.8,8.17,8.3,4.95,11642.365787995497
858,0.39,Very Good,J,VVS1,57.8,59.0,4.85,4.9,2.82,1171.625960129053
859,0.3,Very Good,G,VS2,60.8,61.0,4.31,4.34,2.63,-532.9800403646459
860,0.55,Ideal,D,VS2,58.5,58.0,5.42,5.39,3.16,2948.73834150272
861,1.0,Premium,E,I1,62.3,58.0,6.38,6.33,3.96,5966.954529662022
862,2.0,Good,I,VS2,63.6,60.0,8.03,7.95,5.08,11155.473918312387
863,1.0,Good,D,SI1,63.8,53.0,6.35,6.4,4.07,5894.448148782054
864,0.32,Ideal,J,VS1,62.0,54.7,4.39,4.42,2.73,-281.09619030315116
865,0.4,Premium,G,VS1,60.7,58.0,4.81,4.78,2.91,1028.1239847838333
866,1.01,Good,D,SI1,64.1,60.0,6.3,6.27,4.03,5719.460692179144
867,0.3,Very Good,H,SI1,63.0,54.0,4.27,4.3,2.7,-658.9219653953915
868,0.7,Very Good,H,SI1,58.5,65.0,5.81,5.84,3.41,4189.842148288351
869,0.71,Very Good,E,VVS1,62.8,59.0,5.66,5.71,3.57,3721.9499420016746
870,0.83,Ideal,E,SI1,61.5,55.0,6.05,6.08,3.73,4945.493698472836
871,0.31,Ideal,I,VVS1,62.1,56.0,4.38,4.35,2.71,-325.75170929669366
872,0.71,Premium,E,VS2,62.1,59.0,5.68,5.72,3.54,3782.7258982277363
873,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,5080.971041868173
874,0.9,Premium,G,VS2,62.0,60.0,6.19,6.14,3.82,5368.730385765974
875,0.41,Premium,G,VS1,61.9,60.0,4.76,4.7,2.93,864.1115596274703
876,0.41,Premium,F,VVS2,60.1,59.0,4.79,4.82,2.89,978.3230600043171
877,0.7,Very Good,F,SI1,59.2,60.0,5.77,5.79,3.42,4061.7052169682956
878,1.02,Ideal,I,VS2,62.7,56.0,6.37,6.43,4.01,5959.614117586736
879,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,3971.6387857738573
880,0.51,Ideal,D,VS2,62.7,55.0,5.12,5.09,3.2,2004.17390377212
881,1.03,Ideal,G,VVS2,61.6,56.0,6.48,6.5,4.0,6297.174386264052
882,0.9,Very Good,G,VVS1,62.3,58.0,6.14,6.21,3.85,5237.6430549492525
883,0.3,Ideal,D,VS2,61.1,56.0,4.36,4.32,2.65,-390.9176781013757
884,1.05,Very Good,G,VS2,61.7,55.0,6.5,6.56,4.03,6368.925373936663
885,1.3,Ideal,H,VVS2,61.5,55.0,7.07,7.03,4.34,8141.6477427317095
886,0.36,Ideal,G,VVS1,62.8,57.0,4.55,4.52,2.85,209.50147208397902
887,0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,1893.5970227665384
888,1.08,Very Good,J,SI2,63.2,59.0,6.57,6.4,4.1,6538.838598086359
889,2.2,Premium,I,VS2,62.0,57.0,8.38,8.34,5.18,12266.245787488662
890,0.3,Ideal,F,IF,62.1,57.0,4.29,4.31,2.67,-598.146009169328
891,0.3,Very Good,E,VVS2,62.9,55.0,4.25,4.27,2.68,-724.0879342000735
892,1.46,Premium,D,SI2,62.0,55.0,7.32,7.23,4.51,8917.80974272733
893,0.54,Ideal,G,VS1,60.1,57.0,5.29,5.31,3.18,2550.402116599338
894,0.58,Very Good,E,SI1,59.6,57.0,5.41,5.42,3.23,2926.032885402272
895,2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,11353.16683101575
896,0.43,Very Good,D,SI1,62.9,56.0,4.78,4.83,3.02,951.2275913252488
897,2.3,Ideal,H,SI2,61.6,56.0,8.48,8.52,5.24,12598.660650380005
898,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,5526.157792054406
899,0.4,Ideal,F,SI2,62.0,57.0,4.7,4.72,2.92,692.7587223958253
900,1.0,Ideal,E,SI1,61.6,57.0,6.37,6.45,3.95,5964.004130165356
901,0.41,Premium,G,VS2,61.9,59.0,4.77,4.73,2.94,899.9870534637757
902,0.35,Ideal,H,VVS1,60.5,57.0,4.58,4.59,2.77,312.7379410142785
903,1.1,Very Good,G,IF,60.5,55.0,6.77,6.71,4.08,7192.693292422491
904,0.3,Premium,G,SI1,62.5,61.0,4.29,4.26,2.67,-609.1210406158734
905,0.31,Ideal,G,VVS2,60.8,56.0,4.41,4.44,2.69,-218.12522778777748
906,0.94,Premium,F,SI2,62.4,58.0,6.23,6.17,3.87,5492.477304507413
907,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,3943.1037040128376
908,0.7,Very Good,F,SI1,60.6,60.0,5.71,5.75,3.47,3877.1823420007986
909,0.24,Ideal,H,VS2,61.1,56.0,3.99,4.03,2.45,-1538.3204343213074
910,0.57,Very Good,E,VS2,59.5,56.0,5.45,5.47,3.25,3054.169816722324
911,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,3926.983266780315
912,0.79,Ideal,H,VVS2,62.0,55.9,5.88,5.95,3.67,4419.020542249398
913,0.3,Premium,G,VS1,59.6,59.0,4.38,4.34,2.6,-327.94671558600203
914,0.52,Premium,E,VS2,61.6,59.0,5.16,5.14,3.17,2132.3108350921757
915,1.22,Very Good,F,VVS2,60.7,62.0,6.81,6.84,4.14,7338.390274057021
916,1.0,Good,D,SI1,64.9,53.0,6.27,6.3,4.08,5638.174286141939
917,0.3,Good,H,VVS1,63.4,57.0,4.27,4.31,2.72,-656.7269591060831
918,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,-784.10849721878
919,0.51,Premium,E,VS2,60.5,56.0,5.24,5.18,3.15,2375.4146599964315
920,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,7219.0333678942025
921,0.56,Ideal,D,VS2,61.2,56.0,5.3,5.35,3.26,2588.472616724952
922,0.53,Ideal,E,VS2,61.4,56.0,5.18,5.25,3.2,2215.036854211332
923,0.58,Ideal,E,VS2,61.8,57.0,5.32,5.36,3.3,2649.248572951021
924,0.73,Premium,I,VS1,61.2,59.0,5.84,5.82,3.57,4273.323560614868
925,1.13,Ideal,F,I1,62.2,55.0,6.68,6.63,4.14,6911.51896739262
926,0.7,Very Good,F,VS1,60.5,57.0,5.77,5.8,3.5,4063.900223257604
927,0.59,Ideal,D,IF,60.7,58.0,5.45,5.49,3.32,3058.5598293009443
928,0.5,Ideal,G,VVS1,62.2,55.0,5.09,5.11,3.17,1920.692491445605
929,1.07,Very Good,G,VVS2,62.8,57.0,6.46,6.56,4.09,6251.763474063153
930,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,996.6385035261465
931,0.27,Ideal,G,VS1,62.3,53.0,4.16,4.19,2.6,-1005.2622592299449
932,1.51,Premium,H,VS1,61.0,60.0,7.29,7.34,4.46,8854.083387004599
933,1.33,Premium,G,SI2,59.2,62.0,7.22,7.16,4.26,8609.53994901839
934,0.53,Ideal,G,VVS1,61.4,57.0,5.18,5.21,3.19,2206.256829054095
935,0.43,Ideal,F,VVS2,61.9,56.0,4.84,4.82,2.99,1124.7754348462022
936,0.4,Premium,G,VS1,61.3,60.0,4.71,4.66,2.87,708.8791596283463
937,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,5389.240835577113
938,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,11022.946974413719
939,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,9432.552474296861
940,0.32,Ideal,F,SI1,61.6,55.0,4.41,4.45,2.73,-215.9302214984673
941,0.5,Premium,E,SI1,62.3,60.0,5.16,5.08,3.19,2119.14079735632
942,0.9,Good,G,VS1,61.0,62.0,6.16,6.24,3.78,5302.8090237539345
943,0.71,Fair,D,SI1,66.3,56.0,5.61,5.49,3.68,3527.2074287949818
944,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,7028.68086726613
945,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,-294.2662280390068
946,0.7,Very Good,F,VS2,61.7,63.0,5.61,5.64,3.47,3560.132523134622
947,0.42,Ideal,E,VS1,61.6,57.0,4.8,4.84,2.97,1012.0035475513123
948,0.92,Very Good,G,SI2,59.4,62.0,6.34,6.36,3.77,5856.37764865644
949,1.0,Premium,H,SI2,60.0,62.0,6.53,6.51,3.91,6445.821767395251
950,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,6521.962767646479
951,0.56,Premium,I,VVS1,60.6,59.0,5.29,5.33,3.22,2554.7921291779585
952,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,5616.224223248848
953,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,11271.880424978548
954,0.3,Very Good,E,SI2,58.8,60.0,4.39,4.42,2.59,-281.09619030315116
955,1.03,Very Good,D,SI2,61.3,61.0,6.46,6.49,3.97,6236.398430037987
956,0.62,Premium,G,VS2,61.1,59.0,5.56,5.5,3.38,3382.950060242403
957,0.83,Good,J,SI1,63.8,58.0,5.97,5.95,3.8,4682.634816964792
958,0.9,Premium,F,SI2,58.9,59.0,6.31,6.26,3.7,5746.556160858212
959,2.04,Very Good,I,SI1,63.1,58.0,8.06,7.99,5.06,11252.125368374762
960,0.9,Good,D,SI2,63.8,58.0,6.13,6.09,3.9,5182.0125045091645
961,1.11,Ideal,H,SI1,61.6,56.0,6.69,6.73,4.07,6962.759505254091
962,0.51,Ideal,F,VVS1,61.4,56.0,5.15,5.17,3.17,2109.605378991726
963,0.28,Good,F,VVS2,64.9,57.0,4.13,4.16,2.69,-1099.7187030030036
964,0.52,Very Good,E,VS2,62.5,56.0,5.15,5.18,3.23,2111.800385281036
965,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,7356.705717578852
966,0.29,Ideal,F,VS2,61.6,56.0,4.28,4.32,2.65,-625.2414778483944
967,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,8771.357367885443
968,1.01,Good,D,SI1,63.1,60.0,6.32,6.39,4.01,5804.381717587612
969,1.2,Ideal,F,SI1,61.5,53.0,6.87,6.9,4.24,7527.303161603142
970,0.5,Ideal,F,VVS2,62.2,54.0,5.07,5.12,3.17,1864.3065477981618
971,0.35,Ideal,E,VS2,61.6,56.0,4.54,4.52,2.79,180.21099711560237
972,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,2210.6468416327134
973,0.55,Ideal,F,VS2,60.9,57.0,5.3,5.34,3.24,2586.2776104356435
974,2.07,Ideal,J,VVS2,62.7,54.0,8.17,8.12,5.11,11602.855674787932
975,2.01,Premium,E,SI2,58.7,54.0,8.27,8.2,4.83,11913.32047478618
976,0.3,Very Good,D,SI2,61.8,58.0,4.29,4.32,2.66,-595.9510028800178
977,0.74,Ideal,G,VVS2,60.9,58.0,5.85,5.88,3.57,4315.784073319099
978,1.02,Very Good,G,SI1,63.0,55.0,6.4,6.45,4.05,6051.875555070486
979,2.0,Premium,I,VS1,61.1,58.0,8.08,8.11,4.95,11337.046393783226
980,1.51,Premium,J,VVS2,62.6,59.0,7.33,7.31,4.58,8964.66026801018
981,0.3,Ideal,F,SI1,60.6,57.0,4.34,4.37,2.64,-438.52359659158355
982,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29,2833.771447918518
983,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,11699.507124850299
984,0.97,Premium,F,SI2,61.9,58.0,6.31,6.35,3.92,5766.311217461995
985,1.2,Premium,D,SI2,62.0,58.0,6.84,6.77,4.22,7410.896654936985
986,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,-1167.079678096994
987,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,8987.365724110628
988,0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,-231.29526552363313
989,0.79,Premium,H,SI2,62.8,57.0,5.91,5.88,3.7,4491.526923129366
990,0.77,Premium,G,SI2,61.2,58.0,5.99,5.96,3.64,4743.410773190857
991,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,2741.5100104347675
992,0.27,Ideal,G,VVS2,62.8,56.0,4.12,4.16,2.6,-1129.0091779713803
993,0.52,Ideal,G,VVS2,61.0,56.0,5.24,5.18,3.18,2375.4146599964315
994,0.43,Ideal,G,IF,61.2,57.0,4.81,4.86,2.96,1045.6840350983075
995,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2934.812910559509
996,0.36,Premium,D,SI2,61.5,60.0,4.54,4.6,2.81,197.77104743007658
997,0.54,Ideal,E,VVS2,62.2,54.0,5.23,5.26,3.26,2363.684235342529
998,0.9,Good,J,SI2,63.9,56.0,6.17,6.1,3.92,5301.3694106719795
999,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,5872.498085888959
1000,1.03,Very Good,G,SI1,62.6,56.0,6.41,6.44,4.02,6078.971023749555
1001,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,2242.132322890402
1002,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,823.0906600051931
1003,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,3603.3484290462093
1004,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,411.58439736595574
1005,0.9,Premium,H,SI2,59.5,60.0,6.32,6.29,3.75,5782.431654694521
1006,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,6488.282280099482
1007,0.73,Ideal,I,SI1,61.7,55.0,5.78,5.82,3.58,4097.580710804605
1008,0.9,Very Good,F,VS2,63.1,59.0,6.13,6.05,3.84,5173.232479351927
1009,1.06,Ideal,I,SI2,61.9,59.0,6.47,6.52,4.02,6272.273923874292
1010,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,4134.211597848263
1011,1.01,Very Good,H,SI1,61.8,61.0,6.4,6.47,3.98,6056.265567649103
1012,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83,6311.099817207263
1013,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1702.4891289311072
1014,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,6742.361136450281
1015,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,2308.0536849024375
1016,0.52,Very Good,E,SI2,62.6,58.0,5.11,5.14,3.21,1985.8584602502906
1017,0.41,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.96,933.6675410107746
1018,0.5,Good,E,VVS2,61.6,62.0,5.04,5.09,3.12,1769.8501040250994
1019,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,6297.174386264052
1020,0.44,Ideal,E,SI1,61.1,56.0,4.92,4.9,3.0,1376.659284907697
1021,0.73,Ideal,F,VS1,62.6,56.0,5.73,5.71,3.58,3926.983266780315
1022,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,2460.335685404896
1023,0.42,Very Good,D,SI2,63.1,56.0,4.8,4.74,3.01,990.0534846582195
1024,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,4730.240735455003
1025,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56,3910.8628295477956
1026,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,883.8666162312547
1027,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,5591.323760859088
1028,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,6868.303061481029
1029,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,9868.959199325856
1030,0.72,Ideal,H,VVS1,62.5,57.0,5.7,5.73,3.57,3843.501854453805
1031,0.7,Very Good,E,SI2,59.5,56.0,5.79,5.81,3.45,4124.676179483673
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,6897.593536449405
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,7476.062623741671
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,-170.51930929756963
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,879.4766036526362
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,-420.2081530697542
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,8265.394661473149
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,5805.137110794969
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,7784.332417450611
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,12543.030099939917
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,4005.3192733208507
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,5458.796816960412
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,2159.406303771242
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,11162.058937180316
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,-159.54427785102416
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,6378.460792301254
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,7529.4981678924505
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,5813.917135952206
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,-281.09619030315116
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,11027.336986992335
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,472.36035359201924
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,535.3313161073947
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,-141.22883432918934
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,-107.54834678219413
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,852.3811349735697
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,5730.435723625693
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,-273.75577822786545
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,9212.154105493059
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,4453.456423003752
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,-218.12522778777748
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,6684.535579720885
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,2172.5763415070996
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,-314.77667785014637
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,-1540.5154406106158
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,10118.64804309804
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,760.1196974898157
