,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1125,0.28,Very Good,D,VVS1,60.6,58.0,4.23,4.25,2.57,-787.6287563758106
1126,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,-344.50438478915567
1127,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1991.83127256829
1128,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,1316.344725701436
1129,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,594.5402996317753
1130,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,5188.558731416062
1131,0.53,Ideal,F,SI2,62.2,53.0,5.19,5.22,3.24,2327.0362039362517
1132,0.54,Premium,I,IF,58.8,61.0,5.35,5.29,3.13,2443.6229701168086
1133,1.0,Very Good,E,VS2,59.0,58.0,6.49,6.53,3.84,6436.444316867724
1134,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,-100.1868330668367
1135,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,7492.488971812454
1136,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,6190.007914461614
1137,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,2744.5483860342138
1138,0.43,Ideal,H,IF,62.2,55.0,4.87,4.84,3.02,1083.5928171557462
1139,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,2165.1239418596306
1140,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,630.3636965387213
1141,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,5213.493703025568
1142,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,9952.715866081751
1143,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,-322.1802457807171
1144,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,11502.621499409346
1145,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,2758.307447732579
1146,0.42,Ideal,G,IF,62.0,57.0,4.82,4.8,2.98,958.0789212134678
1147,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,-4.282285522634993
1148,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,1149.391824648501
1149,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,8502.23921863213
1150,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,-152.12032047335015
1151,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,7587.531065515548
1152,0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,-486.9908250721073
1153,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,8148.754194189212
1154,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,6115.95899508633
1155,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,3813.5449553324834
1156,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,5856.496055357333
1157,0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,822.9564678941897
1158,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,2194.3435569922185
1159,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,2203.1684381021514
1160,0.3,Premium,D,SI1,61.7,59.0,4.28,4.31,2.65,-576.890031147108
1161,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1087.251339559829
1162,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,355.5743425772216
1163,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,6457.5162687695665
1164,1.36,Ideal,G,SI1,60.9,56.0,7.15,7.16,4.36,8462.005458472566
1165,1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,7500.061665815792
1166,0.3,Very Good,F,IF,62.1,57.0,4.26,4.3,2.66,-597.1783067818815
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,653.6802188538932
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,11929.03734019127
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,256.0665791252195
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,644.8553377439584
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,11754.224260521303
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,6183.4276037650125
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,-270.53424298790196
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,3836.861477647657
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,8668.695928031695
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5582.2028930492015
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,6061.308216690872
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,1093.4888591464496
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,5120.9283578532195
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,10252.444401388846
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,4121.25938898616
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,7109.965413594175
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,7065.738704261323
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,6912.127505958819
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,5936.865481629367
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,6605.744036985772
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,9666.049913252169
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,2996.0212176805435
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,-1412.0677407550083
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,5460.52854573683
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,2070.314026273949
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,-149.3007808326165
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,827.2134306034295
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,6178.261245059162
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,11536.093867515076
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,6694.650859754038
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,9796.887723048367
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,-451.37613520482955
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1696.777114049768
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,-835.0731029556664
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,7722.236104755499
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,-924.3973398032631
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,898.5727398036161
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7495.308511453186
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,885.0734819051086
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,967.1912869371026
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,6147.970469045809
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,8968.707738216399
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,2662.115415574677
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,292.752429873266
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,9036.180556631178
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,8026.843514154738
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,-424.37761940782
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,-1209.0039581814308
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,8973.669599618675
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,-128.51631354447454
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,8336.881295795778
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,5719.806249503916
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,6167.790233841057
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,9001.11315517746
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,4972.102149331862
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,5769.625095962729
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,294.60726702110696
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,3875.97713477095
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,400.7975898215009
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,5382.19498283846
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,4367.742733547773
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,5064.584507194082
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,-520.2821669520199
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,8886.589933184408
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,6698.175298087805
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,932.6477579505972
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,5998.198819373218
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,3849.3683522394276
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,9724.795889472709
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,9474.264289241524
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,3900.726870418541
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,2162.2256246448596
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,7520.818452290092
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,-81.43822915235432
1241,1.34,Very Good,G,VS2,60.7,59.0,7.04,7.07,4.28,8181.080833576238
1242,0.76,Ideal,H,VVS1,61.8,57.0,5.82,5.86,3.61,4361.894947226643
1243,1.74,Ideal,E,SI2,62.3,57.0,7.8,7.7,4.83,10150.947716718689
1244,0.32,Ideal,G,SI1,61.3,57.0,4.37,4.4,2.69,-295.3904370233704
1245,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,2023.7874400314831
1246,1.44,Good,G,I1,63.2,54.8,7.18,7.21,4.54,8680.419126356395
1247,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,3422.2987646560578
1248,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,2344.504939930295
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,4148.726415622696
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,7479.485905567315
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,6003.369387815157
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,6138.858103322171
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,3952.349402133601
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,8753.50334323879
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,11194.513122754088
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,-782.852130935451
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,-1123.385185893425
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,2631.0686441080907
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,866.7188209922097
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,-1268.3014325516215
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,5261.587641802176
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,2788.964485933673
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,6475.583445068769
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,10383.179962533257
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,5722.444762918825
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,2423.933134787185
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,6229.2258202366975
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,5955.5076271559665
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,-729.2725134207649
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,6057.315267517581
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,-537.1759337186595
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,4950.6127833506835
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5982.584920527013
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,-526.704922500554
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,589.7871452691688
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,3546.9267356794808
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,4054.4679981866684
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,-1631.8400541333122
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,6822.409326109646
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,-315.10374343074545
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,377.87501050790706
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,7083.908129212305
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,-325.28727003515087
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,8435.215649715221
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,7788.062793062094
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,11337.027243850884
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,3822.0035742546825
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,538.5308757418443
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1984.7782412960714
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,-606.2906725055182
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,8118.699806029366
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,4775.122485801519
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,-800.3443380072476
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,105.6964891474745
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,-660.3664816735709
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,4807.760080879994
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,6162.619665399117
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,867.8922305247688
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,8714.888087504958
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,3745.23736389045
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,-464.1704944103003
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,726.8432133103215
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,783.4510775054096
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,6076.425923883708
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,6424.823367194815
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,6140.110290428765
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,4027.6781894293235
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,2955.157181797287
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,8543.650542928943
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,6132.2543215478145
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1984.4907566823676
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,5837.85390983073
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3561.0009628053886
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,2723.0590200530387
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,735.8768014599227
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,4235.648526908888
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,2476.8078536088397
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,11733.337544581369
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,12005.539537019551
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,7655.161439078394
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,3818.7155237744228
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,6285.077688978556
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,2671.436488337975
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,10007.468893129
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,-474.7714350940387
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,1902.8414624898996
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,6944.21775749233
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,-513.7806338294522
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,2118.6208266949143
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,4883.297575215383
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,-513.7018562554167
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,4131.155430976865
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,4385.290247115852
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,7204.279137526486
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,8883.876851931553
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,7345.903123968332
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,6504.617824239442
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,6392.575505381825
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,-760.8389476184675
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,12525.142634356736
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,693.7605784700754
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,295.2057073262604
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,7192.347232162116
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,2277.92225617047
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,876.0398937555092
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,2568.561896831681
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,3797.3560872588787
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,2545.922592395702
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,3953.235327052458
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,-567.5689583838066
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,6026.268496051001
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,2001.565549674835
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,3147.4859396168104
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,6662.35190118086
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,1301.9830139618261
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,-145.61878735078062
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,-1083.7775468528544
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,10156.248159494855
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,2035.4318607821497
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,4214.63188150333
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,597.5685463121754
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,5703.672687926595
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,3211.9028305373395
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,7525.96554965428
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1911.6940244136767
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,1986.60539763007
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,5595.883177173528
1368,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,3642.311620492561
1369,0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,3921.015146053316
1370,0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,-698.0170349145137
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,-451.0886505911294
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,-415.86369398933857
1373,1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,5974.516034870307
1374,1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,7190.49239501428
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,9143.048097310759
1376,0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,2326.957426362216
1377,0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,662.2176153501241
1378,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,9289.425238115215
1379,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,2134.93962423415
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,988.0545317992819
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,6334.2469432406215
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,379.3359046541682
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,914.970314916889
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,5004.609814944706
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,9274.307530922379
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,6283.3804069787875
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,399.25791810120427
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,4669.298425188863
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,8882.1242634355
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,6303.853918575478
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,9571.838437971644
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,5477.213605463807
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,6962.8599030189325
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,4863.639575304296
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,-166.4820322129599
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,-514.2768254828188
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,6301.7392776277775
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,-226.27569823651538
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,6137.708164867363
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,5345.903075091996
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2320.534670813682
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,8955.704671971263
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,6001.305843627648
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,9994.753311497563
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5763.8007807193535
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,6378.816443683463
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,-281.02872528376247
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,11298.199071341292
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,2252.9872845609643
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,6695.828479022686
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,8400.014164191187
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2525.0593475335227
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1574.3702423619234
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,5626.410285908994
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,2560.2055265612726
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,421.9483192973803
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,5180.308819533533
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,4813.454466657742
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,1993.8906070197063
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,7271.539039165498
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,2264.1355136582642
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,-1843.7287178168226
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,6079.745864913897
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,550.8567241077926
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,-288.39271224743425
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4093.9733885754467
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,6310.300145201763
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,7315.8252647307345
