,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,6201.780022213543
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,583.2457153560663
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,4285.450093944191
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,8858.511647980222
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,5885.972665081439
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,9664.93783071944
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,5303.873019283457
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,6729.388230844228
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,4591.513786636371
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,-100.07841507270496
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,-375.3176219119068
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,5942.253485883395
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,-133.48903082694778
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,6266.01512382076
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,5270.462403529216
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2392.1862618240284
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,8885.757366563868
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,6051.432251319451
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,10002.622755531194
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,6169.3620438273665
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,6210.531049285402
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,-333.15597908580276
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,11259.29550468609
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,2277.8352365854444
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,6211.327795552004
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,8790.893670205138
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2629.639339373056
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1613.0057976684566
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,5433.139968764497
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,2565.404237765835
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,475.05958728807855
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,5164.0656590958915
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,4580.973375929845
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,1973.5609275279312
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,7183.213564529231
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,2335.9054410220688
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,-1631.9903710667986
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,5779.575920648114
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,610.4914339397146
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,-195.9347487995019
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,3974.2141414494818
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,6411.987381178924
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,7054.743361314793
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,5347.027299477626
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,950.7624886527356
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,3924.0982178181202
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,4128.140679612907
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,4182.6321167802
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,7096.108257874299
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,4718.390497317612
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,-515.1249820994726
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,2790.5275209736737
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,-110.61882577923097
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,8954.36798170702
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,3655.0239081495147
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,5355.778326549485
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,3886.3120885279477
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,-1288.1405490844463
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,3896.8524992344737
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,6533.300049854703
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,749.306156759214
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,9300.803933590638
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,7133.0976408978695
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,7233.329488160596
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,-831.7290854981784
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,195.44486691294696
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,3913.5578071115942
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,5357.567710184152
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,-92.1241342674457
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,11734.998406050743
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,7139.262538068464
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,-481.7143663452298
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1932.1960309684273
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,2583.8989292776223
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,10850.413834829915
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,-477.3388528093001
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,9422.116602266417
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,-1113.1331895079747
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1044.0326924782676
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,1985.8907218691202
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6620.405356509638
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,981.5869745057134
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,6403.040463005598
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,8426.56388197487
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,409.03510204619306
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,839.1934844168827
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,5328.532607965839
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,316.75753558872566
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,8985.989213826599
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,6394.289435933739
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,735.3828698848229
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,6347.752279571703
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,2144.192773568473
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,5875.628145476376
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,-281.25067181977465
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,6207.944919384137
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,1006.246563188095
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,6068.137559196572
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,-327.78782818180844
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,5338.276272405767
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,6398.664949469667
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,5054.886893659839
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,-33.257183564219304
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,731.8041026154933
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,8233.257721988075
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,4059.5300644697545
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,6579.040459950136
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,223.48733176319547
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,11205.600813785395
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,10581.940380326445
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,9131.961471184759
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,6224.650227261258
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,2546.90954625405
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,5697.042018630573
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,128.62363540446313
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,4672.454196120712
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,-506.3739550276114
1503,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,2459.0074933325122
1504,0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,3944.3822929645703
1505,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,6143.70981777692
1506,1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,6141.123687875652
1507,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,10986.642427748151
1508,0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,30.97791804299959
1509,0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,1293.8155643684859
1510,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,-223.18046738315024
1511,0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,-960.9960349792182
1512,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,9372.000678635051
1513,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,-116.78372294982728
1514,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,-260.9665966733228
1515,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,4324.228860602432
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,791.6636906867843
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,962.2955367273262
1518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,2548.6989298887147
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,2492.418109086757
1520,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,76.71832813843321
1521,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,10572.392606987987
1522,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,4126.35129597824
1523,1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,8995.732878266523
1524,0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,704.5583840318468
1525,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,-471.1739556387038
1526,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,7337.936848959254
1527,0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,2283.0074963879742
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,2498.5830062573496
1529,1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,9131.961471184759
1530,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,7830.3450582010355
1531,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,458.35427941095804
1532,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,569.1265373802107
1533,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,5812.189790135757
1534,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,7280.859281890696
1535,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,5381.234661498469
1536,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,-81.58372356091968
1537,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,3731.5888040979244
1538,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,889.309408048246
1539,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,143.53955964691886
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,-1175.5789074805289
1541,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,12595.916025957255
1542,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,11207.390197420058
1543,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,6583.415973486064
1544,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,4114.021501637048
1545,1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,5941.456739616797
1546,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,3069.3454950822033
1547,0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,-387.6474162530976
1548,0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,1794.1780544155263
1549,0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,1129.3486154985403
1550,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3844.947191968442
1551,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,11939.837614112132
1552,0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,3840.571678432514
1553,1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,9934.012140388042
1554,1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,9000.905138069056
1555,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,4263.572526264541
1556,0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,3894.266369333209
1557,1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,6060.9800246579125
1558,1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,6317.7245399853255
1559,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,3793.0418847024175
1560,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,2002.5960297462425
1561,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,11688.461249688711
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,102.17466308741314
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,4955.647683765177
1564,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,6205.358789482872
1565,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1952.4801061148792
1566,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,2713.165878758662
1567,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,373.0383563906853
1568,1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,6314.3416638174585
1569,0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,1406.3772059724051
1570,1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,9255.063523495204
1571,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,-308.4963904034212
1572,0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,3840.571678432514
1573,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,-344.49313605892894
1574,0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,928.8849209730852
1575,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,6143.70981777692
1576,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,2118.736438619493
1577,0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,4959.03055993304
1578,0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,-247.84005606553183
1579,0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,-560.8653921949062
1580,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,1810.8833622926468
1581,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,-375.3176219119068
1582,0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,2790.5275209736737
1583,0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,818.9094092704308
1584,0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,-1588.0393446060316
1585,1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,6945.760486980207
1586,0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,2748.3658781475697
1587,1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,7975.520569292594
1588,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,12306.557641142199
1589,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,6635.321280752096
1590,1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,6182.488584435154
1591,1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,9205.744346130437
1592,0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,2092.287466302445
1593,0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,2010.5503105515018
1594,0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,-166.8996465811906
1595,0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,3529.3357259378045
1596,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,7529.649516412852
1597,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,1395.8367952658791
1598,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,1138.0996425703997
1599,1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,5984.611019810965
1600,0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,2171.4384921521214
1601,1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,5739.3995525581395
1602,0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,2113.368287715497
1603,0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,5451.634660276284
1604,0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,1127.5592318638755
1605,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,-552.114365123045
1606,0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,5554.452637440276
1607,1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,7598.2601315560005
1608,0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,2582.1095456429557
1609,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,-69.25392921972889
1610,0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,-1329.505445643952
1611,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,6687.226588018124
1612,0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,2291.9544145613
1613,2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,11228.47101883311
1614,1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,7637.835644480836
1615,2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,11174.776327932419
1616,1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,6038.109819610194
1617,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,5919.38328083568
1618,2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,11764.229399370523
1619,0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,-483.50374997989456
1620,0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,3924.0982178181202
1621,1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,6191.239611507017
1622,1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,6928.258432836485
1623,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1162.7592312527813
1624,1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,6708.111518329713
1625,0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,3915.347190746257
1626,1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,6516.594741977582
1627,1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,6476.026591684678
1628,0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,4184.421500414866
1629,1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,6149.874714947515
1630,0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,4134.305576783501
1631,0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,5299.497505747526
1632,0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,2442.3021854553917
1633,0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,5694.259997627842
1634,0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,467.10530648281747
1635,0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,325.5085626605869
1636,1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,10486.279937701112
1637,0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,656.2318440351482
1638,0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,2700.8360844174695
1639,2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,10931.955099479395
1640,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,4572.222348857986
1641,0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,-118.57310658449205
1642,0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,1190.0049498364297
1643,1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,6206.155535749474
1644,0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,2217.975648514155
1645,0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,-85.95923709684939
1646,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,6930.84456273775
1647,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,6089.218380609624
1648,1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,6149.077968680913
1649,1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,6291.471458769744
1650,0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,4065.694961640349
1651,0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,-71.04331285439366
1652,0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,3998.873730131867
1653,0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,3917.9333206475258
1654,2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,11381.404919628467
1655,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,2131.8629792272823
1656,0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,1021.1624874305508
1657,2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,12683.818078878792
1658,0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,-360.4016976694511
1659,1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,7557.887872364563
1660,0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,3209.1528552697728
1661,0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,767.0041020044009
1662,0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,5470.92609805467
1663,0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,-267.1314938439191
1664,1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,6937.009459908344
1665,1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,9017.610445946177
1666,0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,4429.828858769155
1667,0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,-839.6833663034377
1668,2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,11290.119990539066
1669,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,189.27996974235248
1670,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,-442.1388534203925
1671,0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,-20.927389223028513
1672,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,3938.217395793976
1673,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,296.4734604422756
1674,1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,9093.182704526522
1675,1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,6420.738408250783
1676,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,-1333.0842129132816
1677,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,945.5902288502057
1678,0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,5125.286892437654
1679,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,8350.991623394524
1680,0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,-346.2825196935937
1681,1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,6133.169407070391
1682,0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,4803.510529236419
1683,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,5870.259994572383
1684,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,5208.8134318232605
1685,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,894.4816678507759
1686,1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,8939.256166363097
1687,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,1066.9028975259844
1688,1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,9984.128064019407
