,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
839,1.18,5-Ideal,5-F,7-VVS1,61.5,55.6,6.79,6.83,4.19,4,6951.511855257518,4,6
840,0.32,2-Good,5-F,3-SI1,63.2,55.0,4.37,4.4,2.77,4,523.6188320264441,1,2
841,0.75,5-Ideal,2-I,5-VS1,61.1,59.0,5.85,5.87,3.58,1,2676.6175534375543,4,4
842,0.3,3-Very Good,4-G,6-VVS2,61.6,56.0,4.27,4.3,2.64,3,205.27471834158996,2,5
843,0.7,3-Very Good,7-D,5-VS1,61.6,58.0,5.67,5.73,3.51,6,3625.1961703243815,2,4
844,1.06,3-Very Good,2-I,5-VS1,58.5,58.3,6.66,6.79,3.94,1,5142.898644286522,2,4
845,1.08,4-Premium,6-E,2-SI2,60.8,59.0,6.57,6.62,4.01,5,6418.626267683115,3,1
846,0.26,5-Ideal,4-G,8-IF,61.7,54.0,4.15,4.18,2.57,3,-85.135639289565,4,7
847,0.3,3-Very Good,3-H,7-VVS1,63.3,59.0,4.28,4.22,2.69,2,-100.53719967656662,2,6
848,0.72,5-Ideal,5-F,2-SI2,61.9,54.0,5.83,5.73,3.57,4,3132.559901739771,4,1
849,0.38,5-Ideal,7-D,5-VS1,62.2,57.0,4.66,4.63,2.89,6,1363.8494102646755,4,4
850,0.81,4-Premium,5-F,3-SI1,61.9,58.0,5.99,5.96,3.7,4,3905.157339839354,3,2
851,1.47,3-Very Good,3-H,2-SI2,59.1,56.0,7.46,7.51,4.42,2,8861.700738582153,2,1
852,1.01,2-Good,5-F,2-SI2,62.5,59.0,6.31,6.37,3.96,4,5658.562870951179,1,1
853,1.24,1-Fair,4-G,2-SI2,65.7,57.0,6.72,6.68,4.4,3,7277.226713200681,0,1
854,0.72,3-Very Good,4-G,2-SI2,62.5,56.0,5.68,5.71,3.56,3,3027.56579480073,2,1
855,0.51,5-Ideal,5-F,5-VS1,60.4,56.0,5.18,5.21,3.14,4,1676.783438285216,4,4
856,0.33,5-Ideal,1-J,7-VVS1,62.1,54.0,4.45,4.47,2.77,0,-470.41769075853426,4,6
857,2.03,5-Ideal,4-G,3-SI1,60.0,55.8,8.17,8.3,4.95,3,14269.408573712888,4,2
858,0.39,3-Very Good,1-J,7-VVS1,57.8,59.0,4.85,4.9,2.82,0,-190.59763702993405,2,6
859,0.3,3-Very Good,4-G,4-VS2,60.8,61.0,4.31,4.34,2.63,3,176.16926569558427,2,3
860,0.55,5-Ideal,7-D,4-VS2,58.5,58.0,5.42,5.39,3.16,6,2397.6426518625076,4,3
861,1.0,4-Premium,6-E,1-I1,62.3,58.0,6.38,6.33,3.96,5,5732.841356365163,3,0
862,2.0,2-Good,2-I,4-VS2,63.6,60.0,8.03,7.95,5.08,1,13452.192420340041,1,3
863,1.0,2-Good,7-D,3-SI1,63.8,53.0,6.35,6.4,4.07,6,5972.520929907265,1,2
864,0.32,5-Ideal,1-J,5-VS1,62.0,54.7,4.39,4.42,2.73,0,-503.8701366251057,4,4
865,0.4,4-Premium,4-G,5-VS1,60.7,58.0,4.81,4.78,2.91,3,665.9856431296157,3,4
866,1.01,2-Good,7-D,3-SI1,64.1,60.0,6.3,6.27,4.03,6,6132.9656929193425,1,2
867,0.3,3-Very Good,3-H,3-SI1,63.0,54.0,4.27,4.3,2.7,2,-84.38053728829937,2,2
868,0.7,3-Very Good,3-H,3-SI1,58.5,65.0,5.81,5.84,3.41,2,2521.999222011661,2,2
869,0.71,3-Very Good,6-E,7-VVS1,62.8,59.0,5.66,5.71,3.57,5,3450.3892658224204,2,6
870,0.83,5-Ideal,6-E,3-SI1,61.5,55.0,6.05,6.08,3.73,5,4319.449831916419,4,2
871,0.31,5-Ideal,2-I,7-VVS1,62.1,56.0,4.38,4.35,2.71,1,-343.0493877119484,4,6
872,0.71,4-Premium,6-E,4-VS2,62.1,59.0,5.68,5.72,3.54,5,3447.6524414809055,3,3
873,0.91,3-Very Good,3-H,5-VS1,62.7,63.0,6.1,6.03,3.8,2,4312.878434932737,2,4
874,0.9,4-Premium,4-G,4-VS2,62.0,60.0,6.19,6.14,3.82,3,4377.9263193818315,3,3
875,0.41,4-Premium,4-G,5-VS1,61.9,60.0,4.76,4.7,2.93,3,801.7854806430332,3,4
876,0.41,4-Premium,5-F,6-VVS2,60.1,59.0,4.79,4.82,2.89,4,1067.896689274019,3,5
877,0.7,3-Very Good,5-F,3-SI1,59.2,60.0,5.77,5.79,3.42,4,3065.4154765254925,2,2
878,1.02,5-Ideal,2-I,4-VS2,62.7,56.0,6.37,6.43,4.01,1,4914.537401172946,4,3
879,0.71,5-Ideal,4-G,2-SI2,61.5,55.0,5.74,5.78,3.54,3,2880.308849143231,4,1
880,0.51,5-Ideal,7-D,4-VS2,62.7,55.0,5.12,5.09,3.2,6,2203.7722467295944,4,3
881,1.03,5-Ideal,4-G,6-VVS2,61.6,56.0,6.48,6.5,4.0,3,5442.928601599585,4,5
882,0.9,3-Very Good,4-G,7-VVS1,62.3,58.0,6.14,6.21,3.85,3,4422.175312880423,2,6
883,0.3,5-Ideal,7-D,4-VS2,61.1,56.0,4.36,4.32,2.65,6,886.1814312881042,4,3
884,1.05,3-Very Good,4-G,4-VS2,61.7,55.0,6.5,6.56,4.03,3,5630.89835139691,2,3
885,1.3,5-Ideal,3-H,6-VVS2,61.5,55.0,7.07,7.03,4.34,2,7396.170538035122,4,5
886,0.36,5-Ideal,4-G,7-VVS1,62.8,57.0,4.55,4.52,2.85,3,490.6884406859367,4,6
887,0.51,3-Very Good,4-G,7-VVS1,62.9,57.0,5.08,5.12,3.21,3,1469.2664257711804,2,6
888,1.08,3-Very Good,1-J,2-SI2,63.2,59.0,6.57,6.4,4.1,0,5050.180468526623,2,1
889,2.2,4-Premium,2-I,4-VS2,62.0,57.0,8.38,8.34,5.18,1,15257.416849893907,3,3
890,0.3,5-Ideal,5-F,8-IF,62.1,57.0,4.29,4.31,2.67,4,428.6216091829788,4,7
891,0.3,3-Very Good,6-E,6-VVS2,62.9,55.0,4.25,4.27,2.68,5,715.5965472353796,2,5
892,1.46,4-Premium,7-D,2-SI2,62.0,55.0,7.32,7.23,4.51,6,9838.240693382275,3,1
893,0.54,5-Ideal,4-G,5-VS1,60.1,57.0,5.29,5.31,3.18,3,1624.714047112152,4,4
894,0.58,3-Very Good,6-E,3-SI1,59.6,57.0,5.41,5.42,3.23,5,2440.0304633522946,2,2
895,2.01,4-Premium,2-I,3-SI1,61.3,60.0,8.09,8.05,4.95,1,13582.845393231342,3,2
896,0.43,3-Very Good,7-D,3-SI1,62.9,56.0,4.78,4.83,3.02,6,1741.5750990508195,2,2
897,2.3,5-Ideal,3-H,2-SI2,61.6,56.0,8.48,8.52,5.24,2,16485.675712282555,4,1
898,0.91,4-Premium,2-I,5-VS1,61.9,57.0,6.24,6.19,3.85,1,3910.966362005306,3,4
899,0.4,5-Ideal,5-F,2-SI2,62.0,57.0,4.7,4.72,2.92,4,1020.3068176858797,4,1
900,1.0,5-Ideal,6-E,3-SI1,61.6,57.0,6.37,6.45,3.95,5,5765.30595127446,4,2
901,0.41,4-Premium,4-G,4-VS2,61.9,59.0,4.77,4.73,2.94,3,790.7434199082381,3,3
902,0.35,5-Ideal,3-H,7-VVS1,60.5,57.0,4.58,4.59,2.77,2,147.43459744287657,4,6
903,1.1,3-Very Good,4-G,8-IF,60.5,55.0,6.77,6.71,4.08,3,5893.430134436169,2,7
904,0.3,4-Premium,4-G,3-SI1,62.5,61.0,4.29,4.26,2.67,3,163.61127905174862,3,2
905,0.31,5-Ideal,4-G,6-VVS2,60.8,56.0,4.41,4.44,2.69,3,166.05154274936876,4,5
906,0.94,4-Premium,5-F,2-SI2,62.4,58.0,6.23,6.17,3.87,4,5004.179412248753,3,1
907,0.72,2-Good,4-G,2-SI2,63.7,59.0,5.74,5.65,3.63,3,2921.7397473421697,1,1
908,0.7,3-Very Good,5-F,3-SI1,60.6,60.0,5.71,5.75,3.47,4,3093.3882940873955,2,2
909,0.24,5-Ideal,3-H,4-VS2,61.1,56.0,3.99,4.03,2.45,2,-355.74459087515334,4,3
910,0.57,3-Very Good,6-E,4-VS2,59.5,56.0,5.45,5.47,3.25,5,2288.78454472076,2,3
911,0.71,4-Premium,2-I,3-SI1,61.7,56.0,5.73,5.71,3.53,1,2369.899263285367,3,2
912,0.79,5-Ideal,3-H,6-VVS2,62.0,55.9,5.88,5.95,3.67,2,3298.8499167460977,4,5
913,0.3,4-Premium,4-G,5-VS1,59.6,59.0,4.38,4.34,2.6,3,121.85957641353298,3,4
914,0.52,4-Premium,6-E,4-VS2,61.6,59.0,5.16,5.14,3.17,5,2036.496484182071,3,3
915,1.22,3-Very Good,5-F,6-VVS2,60.7,62.0,6.81,6.84,4.14,4,7390.073286932163,2,5
916,1.0,2-Good,7-D,3-SI1,64.9,53.0,6.27,6.3,4.08,6,6033.173125679924,1,2
917,0.3,2-Good,3-H,7-VVS1,63.4,57.0,4.27,4.31,2.72,2,-93.5476250844963,1,6
918,0.3,2-Good,6-E,4-VS2,64.2,57.0,4.24,4.13,2.69,5,700.3334928343752,1,3
919,0.51,4-Premium,6-E,4-VS2,60.5,56.0,5.24,5.18,3.15,5,1864.8971532914456,3,3
920,1.22,5-Ideal,3-H,6-VVS2,62.7,54.0,6.77,6.83,4.27,2,6844.15273515329,4,5
921,0.56,5-Ideal,7-D,4-VS2,61.2,56.0,5.3,5.35,3.26,6,2566.976712584932,4,3
922,0.53,5-Ideal,6-E,4-VS2,61.4,56.0,5.18,5.25,3.2,5,2123.9313288854837,4,3
923,0.58,5-Ideal,6-E,4-VS2,61.8,57.0,5.32,5.36,3.3,5,2484.638503880442,4,3
924,0.73,4-Premium,2-I,5-VS1,61.2,59.0,5.84,5.82,3.57,1,2469.45177664492,3,4
925,1.13,5-Ideal,5-F,1-I1,62.2,55.0,6.68,6.63,4.14,4,6521.376200307603,4,0
926,0.7,3-Very Good,5-F,5-VS1,60.5,57.0,5.77,5.8,3.5,4,3024.4626185058023,2,4
927,0.59,5-Ideal,7-D,8-IF,60.7,58.0,5.45,5.49,3.32,6,2727.778469060512,4,7
928,0.5,5-Ideal,4-G,7-VVS1,62.2,55.0,5.09,5.11,3.17,3,1371.3240812906797,4,6
929,1.07,3-Very Good,4-G,6-VVS2,62.8,57.0,6.46,6.56,4.09,3,5854.579837607368,2,5
930,0.42,5-Ideal,4-G,6-VVS2,62.1,57.0,4.8,4.77,2.97,3,858.1521427977659,4,5
931,0.27,5-Ideal,4-G,5-VS1,62.3,53.0,4.16,4.19,2.6,3,-1.9535448367100798,4,4
932,1.51,4-Premium,3-H,5-VS1,61.0,60.0,7.29,7.34,4.46,2,9417.426318695318,3,4
933,1.33,4-Premium,4-G,2-SI2,59.2,62.0,7.22,7.16,4.26,3,7887.580408160283,3,1
934,0.53,5-Ideal,4-G,7-VVS1,61.4,57.0,5.18,5.21,3.19,3,1607.7773106634058,4,6
935,0.43,5-Ideal,5-F,6-VVS2,61.9,56.0,4.84,4.82,2.99,4,1180.1272092101244,4,5
936,0.4,4-Premium,4-G,5-VS1,61.3,60.0,4.71,4.66,2.87,3,770.327521263479,3,4
937,0.9,3-Very Good,5-F,2-SI2,62.0,59.0,6.2,6.1,3.81,4,4625.35181817983,2,1
938,2.07,1-Fair,7-D,2-SI2,64.5,60.0,7.99,7.88,5.12,6,15504.198156802613,0,1
939,1.51,4-Premium,4-G,4-VS2,59.2,61.0,7.48,7.44,4.42,3,9520.218162250549,3,3
940,0.32,5-Ideal,5-F,3-SI1,61.6,55.0,4.41,4.45,2.73,4,511.8344334371518,4,2
941,0.5,4-Premium,6-E,3-SI1,62.3,60.0,5.16,5.08,3.19,5,1801.9807141336096,3,2
942,0.9,2-Good,4-G,5-VS1,61.0,62.0,6.16,6.24,3.78,3,4443.485339911172,1,4
943,0.71,1-Fair,7-D,3-SI1,66.3,56.0,5.61,5.49,3.68,6,3668.7098183587104,0,2
944,1.21,2-Good,3-H,3-SI1,63.8,64.0,6.72,6.63,4.26,2,6763.3559308013555,1,2
945,0.32,4-Premium,6-E,3-SI1,62.2,58.0,4.39,4.36,2.72,5,782.2059051076553,3,2
946,0.7,3-Very Good,5-F,4-VS2,61.7,63.0,5.61,5.64,3.47,4,3177.9678276838986,2,3
947,0.42,5-Ideal,6-E,5-VS1,61.6,57.0,4.8,4.84,2.97,5,1383.8882962253256,4,4
948,0.92,3-Very Good,4-G,2-SI2,59.4,62.0,6.34,6.36,3.77,3,4500.751589674802,2,1
949,1.0,4-Premium,3-H,2-SI2,60.0,62.0,6.53,6.51,3.91,2,4860.993995021581,3,1
950,1.09,5-Ideal,2-I,4-VS2,61.8,57.0,6.55,6.59,4.06,1,5484.109305586694,4,3
951,0.56,4-Premium,2-I,7-VVS1,60.6,59.0,5.29,5.33,3.22,1,1305.9924003444612,3,6
952,1.01,1-Fair,6-E,4-VS2,66.6,55.0,6.27,6.2,4.15,5,5831.614302048533,0,3
953,2.02,4-Premium,1-J,4-VS2,62.0,59.0,8.06,8.08,5.0,0,13440.534840223027,3,3
954,0.3,3-Very Good,6-E,2-SI2,58.8,60.0,4.39,4.42,2.59,5,644.2925879575291,2,1
955,1.03,3-Very Good,7-D,2-SI2,61.3,61.0,6.46,6.49,3.97,6,6251.05965238378,2,1
956,0.62,4-Premium,4-G,4-VS2,61.1,59.0,5.56,5.5,3.38,3,2136.521329828791,3,3
957,0.83,2-Good,1-J,3-SI1,63.8,58.0,5.97,5.95,3.8,0,3054.684323598706,1,2
958,0.9,4-Premium,5-F,2-SI2,58.9,59.0,6.31,6.26,3.7,4,4596.158102185452,3,1
959,2.04,3-Very Good,2-I,3-SI1,63.1,58.0,8.06,7.99,5.06,1,13869.116534538723,2,2
960,0.9,2-Good,7-D,2-SI2,63.8,58.0,6.13,6.09,3.9,6,5162.186539106211,1,1
961,1.11,5-Ideal,3-H,3-SI1,61.6,56.0,6.69,6.73,4.07,2,5831.621878701947,4,2
962,0.51,5-Ideal,5-F,7-VVS1,61.4,56.0,5.15,5.17,3.17,4,1685.2646949909413,4,6
963,0.28,2-Good,5-F,6-VVS2,64.9,57.0,4.13,4.16,2.69,4,341.7153458156358,1,5
964,0.52,3-Very Good,6-E,4-VS2,62.5,56.0,5.15,5.18,3.23,5,2020.4523289375602,2,3
965,1.2,5-Ideal,5-F,4-VS2,62.3,56.0,6.82,6.79,4.24,4,7104.5757196648965,4,3
966,0.29,5-Ideal,5-F,4-VS2,61.6,56.0,4.28,4.32,2.65,4,342.9982242494748,4,3
967,1.52,3-Very Good,2-I,4-VS2,63.3,61.0,7.27,7.23,4.59,1,9202.711434293695,2,3
968,1.01,2-Good,7-D,3-SI1,63.1,60.0,6.32,6.39,4.01,6,6140.64109860188,1,2
969,1.2,5-Ideal,5-F,3-SI1,61.5,53.0,6.87,6.9,4.24,4,7070.140882063962,4,2
970,0.5,5-Ideal,5-F,6-VVS2,62.2,54.0,5.07,5.12,3.17,4,1650.6796140402703,4,5
971,0.35,5-Ideal,6-E,4-VS2,61.6,56.0,4.54,4.52,2.79,5,940.5663711025868,4,3
972,0.53,5-Ideal,6-E,4-VS2,61.5,56.0,5.18,5.23,3.2,5,2121.0749909955493,4,3
973,0.55,5-Ideal,5-F,4-VS2,60.9,57.0,5.3,5.34,3.24,4,1952.7290797495898,4,3
974,2.07,5-Ideal,1-J,6-VVS2,62.7,54.0,8.17,8.12,5.11,0,13816.034021829975,4,5
975,2.01,4-Premium,6-E,2-SI2,58.7,54.0,8.27,8.2,4.83,5,14518.796503894366,3,1
976,0.3,3-Very Good,7-D,2-SI2,61.8,58.0,4.29,4.32,2.66,6,951.0863773113197,2,1
977,0.74,5-Ideal,4-G,6-VVS2,60.9,58.0,5.85,5.88,3.57,3,3091.4065717471476,4,5
978,1.02,3-Very Good,4-G,3-SI1,63.0,55.0,6.4,6.45,4.05,3,5381.855378796003,2,2
979,2.0,4-Premium,2-I,5-VS1,61.1,58.0,8.08,8.11,4.95,1,13493.767596281508,3,4
980,1.51,4-Premium,1-J,6-VVS2,62.6,59.0,7.33,7.31,4.58,0,8793.715543804185,3,5
981,0.3,5-Ideal,5-F,3-SI1,60.6,57.0,4.34,4.37,2.64,4,402.938811968957,4,2
982,0.57,5-Ideal,6-E,5-VS1,61.0,56.0,5.38,5.4,3.29,5,2327.799423017462,4,4
983,2.15,5-Ideal,2-I,3-SI1,62.5,57.0,8.2,8.16,5.11,1,14910.935363968885,4,2
984,0.97,4-Premium,5-F,2-SI2,61.9,58.0,6.31,6.35,3.92,4,5246.194047268581,3,1
985,1.2,4-Premium,7-D,2-SI2,62.0,58.0,6.84,6.77,4.22,6,7607.995730930691,3,1
986,0.26,5-Ideal,4-G,3-SI1,62.2,54.0,4.11,4.12,2.56,3,-48.291267792328654,4,2
987,1.51,4-Premium,4-G,4-VS2,62.5,59.0,7.34,7.28,4.57,3,9558.308182359939,3,3
988,0.31,5-Ideal,6-E,4-VS2,60.5,56.0,4.41,4.38,2.66,5,689.1143850041071,4,3
989,0.79,4-Premium,3-H,2-SI2,62.8,57.0,5.91,5.88,3.7,2,3242.873031422241,3,1
990,0.77,4-Premium,4-G,2-SI2,61.2,58.0,5.99,5.96,3.64,3,3248.370625381458,3,1
991,0.57,2-Good,5-F,5-VS1,60.0,61.0,5.35,5.38,3.22,4,2134.2438159125486,1,4
992,0.27,5-Ideal,4-G,6-VVS2,62.8,56.0,4.12,4.16,2.6,3,33.87770512484485,4,5
993,0.52,5-Ideal,4-G,6-VVS2,61.0,56.0,5.24,5.18,3.18,3,1440.9410471856545,4,5
994,0.43,5-Ideal,4-G,8-IF,61.2,57.0,4.81,4.86,2.96,3,973.9501022926852,4,7
995,0.6,5-Ideal,4-G,6-VVS2,62.0,57.0,5.41,5.46,3.37,3,2071.1888707687167,4,5
996,0.36,4-Premium,7-D,2-SI2,61.5,60.0,4.54,4.6,2.81,6,1306.9417011463015,3,1
997,0.54,5-Ideal,6-E,6-VVS2,62.2,54.0,5.23,5.26,3.26,5,2151.1047814301346,4,5
998,0.9,2-Good,1-J,2-SI2,63.9,56.0,6.17,6.1,3.92,0,3565.686782075183,1,1
999,1.0,4-Premium,4-G,2-SI2,62.9,60.0,6.35,6.3,3.98,3,5232.309439573647,3,1
1000,1.03,3-Very Good,4-G,3-SI1,62.6,56.0,6.41,6.44,4.02,3,5493.966905582417,2,2
1001,0.53,3-Very Good,5-F,3-SI1,62.5,57.0,5.19,5.24,3.26,4,1822.8189651115126,2,2
1002,0.4,5-Ideal,4-G,7-VVS1,62.0,55.0,4.74,4.78,2.95,3,714.9977040410831,4,6
1003,0.64,4-Premium,3-H,3-SI1,60.0,59.0,5.63,5.57,3.36,2,2044.393209022026,3,2
1004,0.35,3-Very Good,3-H,4-VS2,60.1,56.0,4.61,4.64,2.78,2,119.1909961997876,2,3
1005,0.9,4-Premium,3-H,2-SI2,59.5,60.0,6.32,6.29,3.75,2,4048.1865571555345,3,1
1006,1.09,2-Good,3-H,3-SI1,63.2,57.0,6.54,6.57,4.14,2,5706.770365337614,1,2
1007,0.73,5-Ideal,2-I,3-SI1,61.7,55.0,5.78,5.82,3.58,1,2524.3277834690207,4,2
1008,0.9,3-Very Good,5-F,4-VS2,63.1,59.0,6.13,6.05,3.84,4,4672.520662737044,2,3
1009,1.06,5-Ideal,2-I,2-SI2,61.9,59.0,6.47,6.52,4.02,1,5252.506900590923,4,1
1010,0.7,4-Premium,5-F,4-VS2,60.6,58.0,5.8,5.72,3.49,4,2988.248077719307,3,3
1011,1.01,3-Very Good,3-H,3-SI1,61.8,61.0,6.4,6.47,3.98,2,5056.2498800548665,2,2
1012,0.96,4-Premium,4-G,2-SI2,59.3,58.0,6.49,6.43,3.83,3,4759.231913354363,3,1
1013,0.49,3-Very Good,3-H,6-VVS2,62.3,57.0,5.02,5.05,3.14,2,1083.305291901279,2,5
1014,1.06,5-Ideal,2-I,7-VVS1,60.2,57.0,6.62,6.66,4.0,1,5132.662434574914,4,6
1015,0.54,2-Good,7-D,3-SI1,63.7,57.0,5.22,5.14,3.3,6,2380.6746652137153,1,2
1016,0.52,3-Very Good,6-E,2-SI2,62.6,58.0,5.11,5.14,3.21,5,2065.450666695312,2,1
1017,0.41,5-Ideal,6-E,5-VS1,62.1,56.0,4.78,4.75,2.96,5,1288.714532670686,4,4
1018,0.5,2-Good,6-E,6-VVS2,61.6,62.0,5.04,5.09,3.12,5,1960.8395520620188,1,5
1019,1.06,5-Ideal,2-I,2-SI2,62.7,58.0,6.48,6.5,4.07,1,5213.1334816489625,4,1
1020,0.44,5-Ideal,6-E,3-SI1,61.1,56.0,4.92,4.9,3.0,5,1471.568654031511,4,2
1021,0.73,5-Ideal,5-F,5-VS1,62.6,56.0,5.73,5.71,3.58,4,3332.371077289141,4,4
1022,0.56,5-Ideal,7-D,4-VS2,61.9,57.0,5.26,5.3,3.27,6,2594.6539962859715,4,3
1023,0.42,3-Very Good,7-D,2-SI2,63.1,56.0,4.8,4.74,3.01,6,1606.2855786997243,2,1
1024,0.81,3-Very Good,5-F,6-VVS2,63.1,56.0,5.99,5.9,3.75,4,3870.1001843166414,2,5
1025,0.72,5-Ideal,2-I,4-VS2,61.8,56.0,5.72,5.77,3.56,1,2480.2800808612847,4,3
1026,0.41,5-Ideal,7-D,4-VS2,62.4,55.0,4.76,4.79,2.98,6,1561.759315514012,4,3
1027,1.01,3-Very Good,2-I,3-SI1,63.3,59.0,6.26,6.22,3.95,1,4918.974204923639,2,2
1028,1.13,5-Ideal,6-E,1-I1,62.0,55.0,6.66,6.7,4.14,5,6809.3007467269945,4,0
1029,1.53,4-Premium,5-F,4-VS2,58.5,60.0,7.62,7.56,4.44,4,9859.576769105282,3,3
1030,0.72,5-Ideal,3-H,7-VVS1,62.5,57.0,5.7,5.73,3.57,2,2747.197140515458,4,6
1031,0.7,3-Very Good,6-E,2-SI2,59.5,56.0,5.79,5.81,3.45,5,3290.1905363118467,2,1
1032,1.09,3-Very Good,4-G,4-VS2,60.9,56.0,6.67,6.7,4.07,3,5889.913236034174,2,3
1033,1.22,3-Very Good,2-I,5-VS1,61.6,60.0,6.86,6.8,4.21,1,6523.524060343462,2,4
1034,0.31,5-Ideal,7-D,5-VS1,60.5,55.0,4.43,4.39,2.67,6,923.0565325866605,4,4
1035,0.42,5-Ideal,4-G,8-IF,62.7,56.0,4.76,4.77,2.99,3,887.6726428530565,4,7
1036,0.3,4-Premium,5-F,4-VS2,60.7,58.0,4.35,4.32,2.63,4,391.0666564155904,3,3
1037,1.31,4-Premium,1-J,3-SI1,60.7,58.0,7.11,7.06,4.3,0,6973.466580561852,3,2
1038,1.01,2-Good,5-F,2-SI2,64.3,59.0,6.33,6.26,4.05,4,5575.116478823077,1,1
1039,1.26,4-Premium,3-H,2-SI2,61.3,57.0,6.96,6.87,4.24,2,7105.911450536734,3,1
1040,2.23,4-Premium,1-J,2-SI2,60.5,61.0,8.47,8.4,5.1,0,15283.264201786187,3,1
1041,0.72,2-Good,5-F,3-SI1,60.4,61.0,5.75,5.8,3.49,4,3265.169624912107,1,2
1042,1.0,1-Fair,5-F,4-VS2,64.7,59.0,6.22,6.15,4.0,4,5588.537343652855,0,3
1043,0.53,2-Good,2-I,5-VS1,64.3,55.0,5.17,5.13,3.31,1,1027.0703870430061,1,4
1044,2.01,3-Very Good,4-G,3-SI1,63.1,59.0,8.03,7.98,5.05,3,14095.784532918227,2,2
1045,0.32,5-Ideal,7-D,6-VVS2,61.3,55.8,4.43,4.44,2.71,6,1016.682613647914,4,5
1046,1.04,5-Ideal,3-H,3-SI1,62.7,54.0,6.51,6.47,4.07,2,5221.280142985618,4,2
1047,1.22,5-Ideal,4-G,8-IF,61.7,56.0,6.87,6.91,4.25,3,7023.753436869448,4,7
1048,1.0,2-Good,3-H,3-SI1,63.7,60.0,6.33,6.3,4.02,2,4973.30731908315,1,2
1049,0.31,5-Ideal,7-D,8-IF,61.1,56.0,4.39,4.42,2.69,6,956.8615394768508,4,7
1050,2.01,4-Premium,3-H,4-VS2,62.8,58.0,7.99,7.9,4.99,2,13898.391222972044,3,3
1051,0.36,5-Ideal,5-F,5-VS1,61.3,54.0,4.63,4.65,2.84,4,692.1902371545743,4,4
1052,0.39,3-Very Good,2-I,6-VVS2,62.7,58.0,4.65,4.67,2.92,1,182.0264629186786,2,5
1053,0.33,4-Premium,4-G,5-VS1,61.6,58.0,4.44,4.39,2.72,3,328.2824949529431,3,4
1054,0.32,4-Premium,2-I,8-IF,60.3,58.0,4.45,4.41,2.67,1,-275.81668513486557,3,7
1055,0.4,5-Ideal,5-F,2-SI2,62.1,54.0,4.75,4.78,2.96,4,957.5406218777835,4,1
1056,1.0,3-Very Good,7-D,3-SI1,62.1,61.0,6.3,6.32,3.92,6,6090.704699901832,2,2
1057,0.33,1-Fair,3-H,6-VVS2,65.1,59.0,4.4,4.32,2.84,2,36.960043281248545,0,5
1058,1.5,5-Ideal,4-G,5-VS1,61.3,56.0,7.41,7.37,4.53,3,9414.473892134423,4,4
1059,0.81,3-Very Good,2-I,5-VS1,63.2,59.0,5.9,5.84,3.71,1,3199.373680702005,2,4
1060,0.32,3-Very Good,4-G,7-VVS1,60.9,57.0,4.41,4.44,2.69,3,273.7272925681168,2,6
1061,1.11,3-Very Good,3-H,5-VS1,63.2,57.0,6.61,6.53,4.15,2,5840.9089864308635,2,4
1062,0.5,5-Ideal,3-H,4-VS2,60.8,56.0,5.17,5.19,3.14,2,1060.5413189628553,4,3
1063,0.33,2-Good,2-I,5-VS1,63.1,56.0,4.38,4.4,2.77,1,-152.3428135731092,1,4
1064,0.27,1-Fair,6-E,5-VS1,66.4,58.0,3.99,4.02,2.66,5,628.2127500730871,0,4
1065,1.7,5-Ideal,3-H,1-I1,61.3,55.0,7.7,7.63,4.7,2,10966.352876597932,4,0
1066,0.4,3-Very Good,6-E,3-SI1,60.8,62.0,4.72,4.76,2.88,5,1285.0216139562444,2,2
1067,1.51,2-Good,6-E,2-SI2,63.1,58.0,7.28,7.31,4.6,5,10122.612410090569,1,1
1068,0.3,3-Very Good,6-E,4-VS2,61.9,61.0,4.28,4.32,2.66,5,703.2458311040373,2,3
1069,0.64,3-Very Good,7-D,3-SI1,63.7,54.0,5.47,5.52,3.5,6,3155.0265359204477,2,2
1070,0.9,2-Good,5-F,3-SI1,62.8,64.0,6.18,5.99,3.82,4,4624.40220981284,1,2
1071,1.0,3-Very Good,3-H,2-SI2,60.2,61.0,6.44,6.48,3.89,2,4957.5651977198695,2,1
1072,1.01,5-Ideal,7-D,4-VS2,59.8,56.0,6.49,6.52,3.89,6,6052.2868689485,4,3
1073,0.41,3-Very Good,6-E,3-SI1,62.9,57.0,4.72,4.76,2.98,5,1339.721080069171,2,2
1074,1.0,1-Fair,5-F,4-VS2,68.4,58.0,5.97,6.1,4.13,4,5763.2508100883,0,3
1075,0.31,3-Very Good,4-G,3-SI1,61.5,59.0,4.34,4.38,2.68,3,232.9827318439461,2,2
1076,1.03,3-Very Good,7-D,2-SI2,61.8,60.0,6.42,6.45,3.98,6,6280.165105029786,2,1
1077,1.03,4-Premium,3-H,3-SI1,61.9,58.0,6.49,6.43,4.0,2,5165.032994379307,3,2
1078,0.91,4-Premium,4-G,6-VVS2,61.8,58.0,6.24,6.16,3.83,3,4433.016082724362,3,5
1079,0.31,3-Very Good,6-E,7-VVS1,60.0,56.0,4.45,4.49,2.68,5,654.1132298611224,2,6
1080,0.8,3-Very Good,6-E,3-SI1,62.9,60.0,5.87,5.89,3.7,5,4165.701163201599,2,2
1081,1.02,3-Very Good,7-D,3-SI1,62.7,60.0,6.34,6.39,3.99,6,6238.854226763564,2,2
