,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1249,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,3895.8579453522584
1250,1.23,Premium,H,VS1,61.1,58.0,6.91,6.86,4.21,3956.3012240407124
1251,1.02,Premium,H,VS2,61.9,57.0,6.5,6.4,3.99,3929.4375446236218
1252,1.0,Ideal,E,SI1,61.6,55.0,6.45,6.43,3.97,3939.5114244050305
1253,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,3956.3012240407124
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,3899.2159052793945
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,3892.499985425122
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,3889.1420254979857
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,4030.1763424377123
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,3902.573865206531
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,3979.806943530667
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,3926.079584696485
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,3821.982826955259
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,4087.2616611990297
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,4003.3126630206216
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,4016.744502729167
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,3939.5114244050305
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,3932.7955045507583
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,3885.784065570849
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,3895.8579453522584
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,3916.0057049150764
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,3969.733063749258
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,3926.079584696485
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,3932.7955045507583
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,3916.0057049150764
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,3956.3012240407124
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,3899.2159052793945
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,3885.784065570849
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,3942.869384332167
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,3942.869384332167
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,3916.0057049150764
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,3959.659183967849
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,4010.028582874894
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,3922.721624769349
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,3942.869384332167
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,3956.3012240407124
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,3976.448983603531
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,3952.943264113576
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,3909.2897850608038
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,3848.8465063723497
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,3966.3751038221217
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,3939.5114244050305
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,3892.499985425122
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3922.721624769349
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,3989.8808233120762
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,3976.448983603531
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,3905.931825133667
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,3899.2159052793945
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,3963.0171438949856
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,3905.931825133667
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,3983.164903457803
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,3882.426105643713
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,3926.079584696485
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,3942.869384332167
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,3946.2273442593037
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,3875.7101857894404
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,3973.091023676394
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,3892.499985425122
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,3932.7955045507583
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,4010.028582874894
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,3862.278346080895
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,4016.744502729167
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,3952.943264113576
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,3936.1534644778944
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3909.2897850608038
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,3999.954703093485
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,3916.0057049150764
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,3895.8579453522584
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,3949.5853041864398
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,4013.3865428020304
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,3959.659183967849
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,4043.6081821462576
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,3989.8808233120762
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,3936.1534644778944
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,3929.4375446236218
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,3895.8579453522584
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,3919.3636648422125
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,3895.8579453522584
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,3983.164903457803
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,3932.7955045507583
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,3922.721624769349
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,3875.7101857894404
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,3949.5853041864398
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3959.659183967849
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,3936.1534644778944
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,3949.5853041864398
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,3993.2387832392124
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,3932.7955045507583
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,3979.806943530667
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,3926.079584696485
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,3986.5228633849392
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,3969.733063749258
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,3936.1534644778944
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,3875.7101857894404
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,3973.091023676394
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,3929.4375446236218
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,3959.659183967849
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,4003.3126630206216
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,3952.943264113576
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,3942.869384332167
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,3882.426105643713
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,3916.0057049150764
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,3929.4375446236218
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,3875.7101857894404
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,3905.931825133667
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,3956.3012240407124
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,3932.7955045507583
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,3983.164903457803
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,3902.573865206531
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,3905.931825133667
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,3909.2897850608038
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3979.806943530667
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,3926.079584696485
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,3986.5228633849392
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,3976.448983603531
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,4040.250222219121
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,3949.5853041864398
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,3932.7955045507583
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,3828.6987468095313
1368,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,3979.806943530667
1369,0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,3902.573865206531
1370,0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,3969.733063749258
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,3939.5114244050305
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,4023.460422583439
1373,1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,3885.784065570849
1374,1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,3936.1534644778944
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,3882.426105643713
1376,0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,3902.573865206531
1377,0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,3875.7101857894404
1378,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,3899.2159052793945
1379,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,3909.2897850608038
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,3946.2273442593037
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,4026.8183825105757
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,3942.869384332167
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,3932.7955045507583
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,3946.2273442593037
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,3916.0057049150764
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,3919.3636648422125
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,3929.4375446236218
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,4020.102462656303
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,3889.1420254979857
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,4016.744502729167
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,3909.2897850608038
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,3949.5853041864398
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,3952.943264113576
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,3993.2387832392124
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,3942.869384332167
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,3926.079584696485
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,4033.5343023648484
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,3936.1534644778944
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,3902.573865206531
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,3956.3012240407124
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,3919.3636648422125
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,3905.931825133667
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,3895.8579453522584
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,3905.931825133667
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,3818.6248670281225
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,3976.448983603531
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,3989.8808233120762
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,3909.2897850608038
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,3966.3751038221217
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,4050.3241020005303
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,3821.982826955259
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,3902.573865206531
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,3959.659183967849
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3956.3012240407124
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,3959.659183967849
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,3932.7955045507583
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,3952.943264113576
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3976.448983603531
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,3936.1534644778944
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,3902.573865206531
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,3916.0057049150764
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,3932.7955045507583
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,4023.460422583439
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,3929.4375446236218
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,3952.943264113576
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,3939.5114244050305
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,3916.0057049150764
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,3993.2387832392124
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,3892.499985425122
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,4003.3126630206216
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,3929.4375446236218
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,3916.0057049150764
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,3952.943264113576
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,3956.3012240407124
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,3748.107708558259
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,3895.8579453522584
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,3963.0171438949856
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,3926.079584696485
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,3902.573865206531
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,3926.079584696485
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,3919.3636648422125
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,3919.3636648422125
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,3916.0057049150764
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,3912.64774498794
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,3936.1534644778944
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,4090.6196211261663
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,3932.7955045507583
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,3916.0057049150764
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,3932.7955045507583
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,3922.721624769349
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,3909.2897850608038
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,3912.64774498794
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3912.64774498794
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,3905.931825133667
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,3949.5853041864398
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,3905.931825133667
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,3905.931825133667
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,3999.954703093485
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,3919.3636648422125
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,3875.7101857894404
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,3949.5853041864398
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,3979.806943530667
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,3912.64774498794
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,3956.3012240407124
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,3929.4375446236218
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,3912.64774498794
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,3949.5853041864398
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,4046.9661420733937
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,4006.6706229477577
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,4020.102462656303
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,3875.7101857894404
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,3919.3636648422125
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,3949.5853041864398
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,3912.64774498794
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,4013.3865428020304
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,3912.64774498794
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,3946.2273442593037
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,3942.869384332167
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,3832.056706736668
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,3983.164903457803
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,3912.64774498794
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,3922.721624769349
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,3916.0057049150764
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,3879.0681457165765
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3862.278346080895
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,4023.460422583439
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,4060.397981781939
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,3963.0171438949856
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,3989.8808233120762
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,3899.2159052793945
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,3926.079584696485
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,3939.5114244050305
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,4026.8183825105757
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,3942.869384332167
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,4063.7559417090756
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,3932.7955045507583
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,3919.3636648422125
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,3969.733063749258
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3899.2159052793945
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,3879.0681457165765
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,3956.3012240407124
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,3959.659183967849
1503,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,3932.7955045507583
1504,0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,3875.7101857894404
1505,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,3942.869384332167
1506,1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,3899.2159052793945
1507,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,3922.721624769349
1508,0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,3912.64774498794
1509,0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,3902.573865206531
1510,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,3916.0057049150764
1511,0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,3905.931825133667
1512,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,3959.659183967849
1513,0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,3939.5114244050305
1514,0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,3882.426105643713
1515,0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,3929.4375446236218
1516,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,3912.64774498794
1517,0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,3899.2159052793945
1518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,3939.5114244050305
1519,0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,3942.869384332167
1520,0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,3905.931825133667
1521,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,3949.5853041864398
1522,0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,3956.3012240407124
1523,1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,3858.9203861537585
1524,0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,3973.091023676394
1525,0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,3939.5114244050305
1526,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,3966.3751038221217
1527,0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,4093.977581053303
1528,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,3932.7955045507583
1529,1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,3926.079584696485
1530,1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,4026.8183825105757
1531,0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,3946.2273442593037
1532,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,3976.448983603531
1533,1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,3949.5853041864398
1534,1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,3875.7101857894404
1535,0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,3976.448983603531
1536,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,3905.931825133667
1537,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,3852.204466299486
1538,0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,3875.7101857894404
1539,0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,3905.931825133667
1540,0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,3922.721624769349
1541,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,3963.0171438949856
1542,2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,3922.721624769349
1543,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,3959.659183967849
1544,0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,3966.3751038221217
1545,1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,3949.5853041864398
1546,0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,3902.573865206531
1547,0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,3942.869384332167
1548,0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,3926.079584696485
1549,0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,3942.869384332167
1550,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3959.659183967849
