,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
824,0.77,3-Very Good,7-D,3-SI1,62.1,58.0,5.84,5.89,3.64,6,3288.0798888788117,2,2
825,0.43,4-Premium,5-F,4-VS2,61.0,57.0,4.87,4.84,2.96,4,1100.5472691210175,3,3
826,0.32,5-Ideal,2-I,6-VVS2,62.0,54.9,4.36,4.39,2.71,1,757.523800521768,4,5
827,0.6,5-Ideal,4-G,6-VVS2,61.4,59.0,5.37,5.41,3.31,3,2566.140962303781,4,5
828,1.72,2-Good,1-J,2-SI2,63.2,57.0,7.56,7.6,4.79,0,10961.840654024129,1,1
829,0.32,4-Premium,1-J,5-VS1,61.9,58.0,4.39,4.33,2.7,0,467.33071296525213,3,4
830,1.23,5-Ideal,1-J,3-SI1,63.1,58.0,6.8,6.74,4.27,0,7490.288489449065,4,2
831,1.67,5-Ideal,3-H,3-SI1,61.6,55.0,7.68,7.62,4.71,2,11126.4696693863,4,2
832,0.4,2-Good,6-E,3-SI1,63.5,55.0,4.67,4.71,2.98,5,450.93344526875944,1,2
833,0.41,5-Ideal,5-F,5-VS1,60.6,57.0,4.84,4.79,2.92,4,1187.8739670491218,4,4
834,1.24,2-Good,4-G,4-VS2,61.3,57.0,6.78,6.88,4.19,3,6892.536185987421,1,3
835,0.41,3-Very Good,3-H,4-VS2,60.0,57.0,4.92,4.88,2.94,2,600.0808338193551,2,3
836,0.32,3-Very Good,2-I,4-VS2,63.0,55.0,4.34,4.39,2.75,1,249.7083064920107,2,3
837,0.37,3-Very Good,6-E,4-VS2,61.8,59.0,4.56,4.6,2.83,5,547.1033186393015,2,3
838,1.01,2-Good,5-F,4-VS2,60.6,62.0,6.52,6.49,3.94,4,4810.106573346144,1,3
839,1.18,5-Ideal,5-F,7-VVS1,61.5,55.6,6.79,6.83,4.19,4,7023.742536462398,4,6
840,0.32,2-Good,5-F,3-SI1,63.2,55.0,4.37,4.4,2.77,4,-42.5476459148058,1,2
841,0.75,5-Ideal,2-I,5-VS1,61.1,59.0,5.85,5.87,3.58,1,3603.478374093142,4,4
842,0.3,3-Very Good,4-G,6-VVS2,61.6,56.0,4.27,4.3,2.64,3,141.15353893190058,2,5
843,0.7,3-Very Good,7-D,5-VS1,61.6,58.0,5.67,5.73,3.51,6,2759.05950420793,2,4
844,1.06,3-Very Good,2-I,5-VS1,58.5,58.3,6.66,6.79,3.94,1,5484.645704990249,2,4
845,1.08,4-Premium,6-E,2-SI2,60.8,59.0,6.57,6.62,4.01,5,5989.25352702427,3,1
846,0.26,5-Ideal,4-G,8-IF,61.7,54.0,4.15,4.18,2.57,3,368.95804323257425,4,7
847,0.3,3-Very Good,3-H,7-VVS1,63.3,59.0,4.28,4.22,2.69,2,102.2349927831674,2,6
848,0.72,5-Ideal,5-F,2-SI2,61.9,54.0,5.83,5.73,3.57,4,3298.0656344288477,4,1
849,0.38,5-Ideal,7-D,5-VS1,62.2,57.0,4.66,4.63,2.89,6,1045.896534601818,4,4
850,0.81,4-Premium,5-F,3-SI1,61.9,58.0,5.99,5.96,3.7,4,3796.892411499684,3,2
851,1.47,3-Very Good,3-H,2-SI2,59.1,56.0,7.46,7.51,4.42,2,8853.680627858605,2,1
852,1.01,2-Good,5-F,2-SI2,62.5,59.0,6.31,6.37,3.96,4,4995.216755783393,1,1
853,1.24,1-Fair,4-G,2-SI2,65.7,57.0,6.72,6.68,4.4,3,6591.485103635305,0,1
854,0.72,3-Very Good,4-G,2-SI2,62.5,56.0,5.68,5.71,3.56,3,2935.112698187148,2,1
855,0.51,5-Ideal,5-F,5-VS1,60.4,56.0,5.18,5.21,3.14,4,1859.4577819558594,4,4
856,0.33,5-Ideal,1-J,7-VVS1,62.1,54.0,4.45,4.47,2.77,0,759.9745071767834,4,6
857,2.03,5-Ideal,4-G,3-SI1,60.0,55.8,8.17,8.3,4.95,3,14368.958208110776,4,2
858,0.39,3-Very Good,1-J,7-VVS1,57.8,59.0,4.85,4.9,2.82,0,509.5481727074184,2,6
859,0.3,3-Very Good,4-G,4-VS2,60.8,61.0,4.31,4.34,2.63,3,110.42674908929166,2,3
860,0.55,5-Ideal,7-D,4-VS2,58.5,58.0,5.42,5.39,3.16,6,2051.869716935606,4,3
861,1.0,4-Premium,6-E,1-I1,62.3,58.0,6.38,6.33,3.96,5,5329.8013028449,3,0
862,2.0,2-Good,2-I,4-VS2,63.6,60.0,8.03,7.95,5.08,1,13333.959818541438,1,3
863,1.0,2-Good,7-D,3-SI1,63.8,53.0,6.35,6.4,4.07,6,4814.950391054364,1,2
864,0.32,5-Ideal,1-J,5-VS1,62.0,54.7,4.39,4.42,2.73,0,724.2455278685902,4,4
865,0.4,4-Premium,4-G,5-VS1,60.7,58.0,4.81,4.78,2.91,3,860.0681379589155,3,4
866,1.01,2-Good,7-D,3-SI1,64.1,60.0,6.3,6.27,4.03,6,4966.0798698625695,1,2
867,0.3,3-Very Good,3-H,3-SI1,63.0,54.0,4.27,4.3,2.7,2,118.82660015832244,2,2
868,0.7,3-Very Good,3-H,3-SI1,58.5,65.0,5.81,5.84,3.41,2,2671.8029976764424,2,2
869,0.71,3-Very Good,6-E,7-VVS1,62.8,59.0,5.66,5.71,3.57,5,2847.630076625123,2,6
870,0.83,5-Ideal,6-E,3-SI1,61.5,55.0,6.05,6.08,3.73,5,4205.4062698124635,4,2
871,0.31,5-Ideal,2-I,7-VVS1,62.1,56.0,4.38,4.35,2.71,1,628.9136982182908,4,6
872,0.71,4-Premium,6-E,4-VS2,62.1,59.0,5.68,5.72,3.54,5,3096.646993526047,3,3
873,0.91,3-Very Good,3-H,5-VS1,62.7,63.0,6.1,6.03,3.8,2,4439.227251829394,2,4
874,0.9,4-Premium,4-G,4-VS2,62.0,60.0,6.19,6.14,3.82,3,4509.669128495636,3,3
875,0.41,4-Premium,4-G,5-VS1,61.9,60.0,4.76,4.7,2.93,3,995.3711098053195,3,4
876,0.41,4-Premium,5-F,6-VVS2,60.1,59.0,4.79,4.82,2.89,4,996.1205531869168,3,5
877,0.7,3-Very Good,5-F,3-SI1,59.2,60.0,5.77,5.79,3.42,4,2701.2297011566966,2,2
878,1.02,5-Ideal,2-I,4-VS2,62.7,56.0,6.37,6.43,4.01,1,5797.657186078457,4,3
879,0.71,5-Ideal,4-G,2-SI2,61.5,55.0,5.74,5.78,3.54,3,3301.352581097665,4,1
880,0.51,5-Ideal,7-D,4-VS2,62.7,55.0,5.12,5.09,3.2,6,1881.0022444654546,4,3
881,1.03,5-Ideal,4-G,6-VVS2,61.6,56.0,6.48,6.5,4.0,3,5805.031755729811,4,5
882,0.9,3-Very Good,4-G,7-VVS1,62.3,58.0,6.14,6.21,3.85,3,4300.789121309277,2,6
883,0.3,5-Ideal,7-D,4-VS2,61.1,56.0,4.36,4.32,2.65,6,563.5789128050401,4,3
884,1.05,3-Very Good,4-G,4-VS2,61.7,55.0,6.5,6.56,4.03,3,5476.260866535973,2,3
885,1.3,5-Ideal,3-H,6-VVS2,61.5,55.0,7.07,7.03,4.34,2,7959.416206218415,4,5
886,0.36,5-Ideal,4-G,7-VVS1,62.8,57.0,4.55,4.52,2.85,3,948.3417908354481,4,6
887,0.51,3-Very Good,4-G,7-VVS1,62.9,57.0,5.08,5.12,3.21,3,1408.0746247866987,2,6
888,1.08,3-Very Good,1-J,2-SI2,63.2,59.0,6.57,6.4,4.1,0,5670.783711863156,2,1
889,2.2,4-Premium,2-I,4-VS2,62.0,57.0,8.38,8.34,5.18,1,15584.996302796631,3,3
890,0.3,5-Ideal,5-F,8-IF,62.1,57.0,4.29,4.31,2.67,4,624.2210240881723,4,7
891,0.3,3-Very Good,6-E,6-VVS2,62.9,55.0,4.25,4.27,2.68,5,142.19279987292794,2,5
892,1.46,4-Premium,7-D,2-SI2,62.0,55.0,7.32,7.23,4.51,6,9075.34871874433,3,1
893,0.54,5-Ideal,4-G,5-VS1,60.1,57.0,5.29,5.31,3.18,3,2059.2980503367803,4,4
894,0.58,3-Very Good,6-E,3-SI1,59.6,57.0,5.41,5.42,3.23,5,1837.6357725982766,2,2
895,2.01,4-Premium,2-I,3-SI1,61.3,60.0,8.09,8.05,4.95,1,13952.20390357773,3,2
896,0.43,3-Very Good,7-D,3-SI1,62.9,56.0,4.78,4.83,3.02,6,909.7513934033182,2,2
897,2.3,5-Ideal,3-H,2-SI2,61.6,56.0,8.48,8.52,5.24,2,16779.183805957724,4,1
898,0.91,4-Premium,2-I,5-VS1,61.9,57.0,6.24,6.19,3.85,1,4559.031337204668,3,4
899,0.4,5-Ideal,5-F,2-SI2,62.0,57.0,4.7,4.72,2.92,4,1213.9567726757518,4,1
900,1.0,5-Ideal,6-E,3-SI1,61.6,57.0,6.37,6.45,3.95,5,5615.41307562293,4,2
901,0.41,4-Premium,4-G,4-VS2,61.9,59.0,4.77,4.73,2.94,3,985.6381394915502,3,3
902,0.35,5-Ideal,3-H,7-VVS1,60.5,57.0,4.58,4.59,2.77,2,853.889817277412,4,6
903,1.1,3-Very Good,4-G,8-IF,60.5,55.0,6.77,6.71,4.08,3,5727.4584652030535,2,7
904,0.3,4-Premium,4-G,3-SI1,62.5,61.0,4.29,4.26,2.67,3,361.3430852474685,3,2
905,0.31,5-Ideal,4-G,6-VVS2,60.8,56.0,4.41,4.44,2.69,3,618.3205695882962,4,5
906,0.94,4-Premium,5-F,2-SI2,62.4,58.0,6.23,6.17,3.87,4,4869.657757424728,3,1
907,0.72,2-Good,4-G,2-SI2,63.7,59.0,5.74,5.65,3.63,3,2585.4141401168067,1,1
908,0.7,3-Very Good,5-F,3-SI1,60.6,60.0,5.71,5.75,3.47,4,2736.896011027399,2,2
909,0.24,5-Ideal,3-H,4-VS2,61.1,56.0,3.99,4.03,2.45,2,345.5325704077536,4,3
910,0.57,3-Very Good,6-E,4-VS2,59.5,56.0,5.45,5.47,3.25,5,1693.459988754325,2,3
911,0.71,4-Premium,2-I,3-SI1,61.7,56.0,5.73,5.71,3.53,1,3049.507698933087,3,2
912,0.79,5-Ideal,3-H,6-VVS2,62.0,55.9,5.88,5.95,3.67,2,3964.994881923533,4,5
913,0.3,4-Premium,4-G,5-VS1,59.6,59.0,4.38,4.34,2.6,3,308.5832149349935,3,4
914,0.52,4-Premium,6-E,4-VS2,61.6,59.0,5.16,5.14,3.17,5,1706.225957857711,3,3
915,1.22,3-Very Good,5-F,6-VVS2,60.7,62.0,6.81,6.84,4.14,4,6925.411689108705,2,5
916,1.0,2-Good,7-D,3-SI1,64.9,53.0,6.27,6.3,4.08,6,4877.524954477132,1,2
917,0.3,2-Good,3-H,7-VVS1,63.4,57.0,4.27,4.31,2.72,2,-143.69313343277463,1,6
918,0.3,2-Good,6-E,4-VS2,64.2,57.0,4.24,4.13,2.69,5,-126.19499975266535,1,3
919,0.51,4-Premium,6-E,4-VS2,60.5,56.0,5.24,5.18,3.15,5,1535.9864217461623,3,3
920,1.22,5-Ideal,3-H,6-VVS2,62.7,54.0,6.77,6.83,4.27,2,7428.139874549077,4,5
921,0.56,5-Ideal,7-D,4-VS2,61.2,56.0,5.3,5.35,3.26,6,2231.988293103344,4,3
922,0.53,5-Ideal,6-E,4-VS2,61.4,56.0,5.18,5.25,3.2,5,2049.5024105855205,4,3
923,0.58,5-Ideal,6-E,4-VS2,61.8,57.0,5.32,5.36,3.3,5,2405.750829693317,4,3
924,0.73,4-Premium,2-I,5-VS1,61.2,59.0,5.84,5.82,3.57,1,3147.062442699457,3,4
925,1.13,5-Ideal,5-F,1-I1,62.2,55.0,6.68,6.63,4.14,4,6607.451338966368,4,0
926,0.7,3-Very Good,5-F,5-VS1,60.5,57.0,5.77,5.8,3.5,4,2672.760535820948,2,4
927,0.59,5-Ideal,7-D,8-IF,60.7,58.0,5.45,5.49,3.32,6,2389.938302254866,4,7
928,0.5,5-Ideal,4-G,7-VVS1,62.2,55.0,5.09,5.11,3.17,3,1820.916494415767,4,6
929,1.07,3-Very Good,4-G,6-VVS2,62.8,57.0,6.46,6.56,4.09,3,5700.753441470506,2,5
930,0.42,5-Ideal,4-G,6-VVS2,62.1,57.0,4.8,4.77,2.97,3,1309.9019147442982,4,5
931,0.27,5-Ideal,4-G,5-VS1,62.3,53.0,4.16,4.19,2.6,3,452.768198246476,4,4
932,1.51,4-Premium,3-H,5-VS1,61.0,60.0,7.29,7.34,4.46,2,9655.91972474182,3,4
933,1.33,4-Premium,4-G,2-SI2,59.2,62.0,7.22,7.16,4.26,3,7911.784812450338,3,1
934,0.53,5-Ideal,4-G,7-VVS1,61.4,57.0,5.18,5.21,3.19,3,2048.023221598362,4,6
935,0.43,5-Ideal,5-F,6-VVS2,61.9,56.0,4.84,4.82,2.99,4,1372.8973528541642,4,5
936,0.4,4-Premium,4-G,5-VS1,61.3,60.0,4.71,4.66,2.87,3,958.4724568454344,3,4
937,0.9,3-Very Good,5-F,2-SI2,62.0,59.0,6.2,6.1,3.81,4,4241.900359540978,2,1
938,2.07,1-Fair,7-D,2-SI2,64.5,60.0,7.99,7.88,5.12,6,13818.344649719622,0,1
939,1.51,4-Premium,4-G,4-VS2,59.2,61.0,7.48,7.44,4.42,3,9495.47582838153,3,3
940,0.32,5-Ideal,5-F,3-SI1,61.6,55.0,4.41,4.45,2.73,4,708.321641078509,4,2
941,0.5,4-Premium,6-E,3-SI1,62.3,60.0,5.16,5.08,3.19,5,1483.8119048052336,3,2
942,0.9,2-Good,4-G,5-VS1,61.0,62.0,6.16,6.24,3.78,3,4054.53582272611,1,4
943,0.71,1-Fair,7-D,3-SI1,66.3,56.0,5.61,5.49,3.68,6,2314.9008062034222,0,2
944,1.21,2-Good,3-H,3-SI1,63.8,64.0,6.72,6.63,4.26,2,6582.70153639341,1,2
945,0.32,4-Premium,6-E,3-SI1,62.2,58.0,4.39,4.36,2.72,5,463.7886591277929,3,2
946,0.7,3-Very Good,5-F,4-VS2,61.7,63.0,5.61,5.64,3.47,4,2821.715790427222,2,3
947,0.42,5-Ideal,6-E,5-VS1,61.6,57.0,4.8,4.84,2.97,5,1319.0025192807866,4,4
948,0.92,3-Very Good,4-G,2-SI2,59.4,62.0,6.34,6.36,3.77,3,4358.989431625063,2,1
949,1.0,4-Premium,3-H,2-SI2,60.0,62.0,6.53,6.51,3.91,2,5223.127545600013,3,1
950,1.09,5-Ideal,2-I,4-VS2,61.8,57.0,6.55,6.59,4.06,1,6346.534749508872,4,3
951,0.56,4-Premium,2-I,7-VVS1,60.6,59.0,5.29,5.33,3.22,1,1997.8073121373304,3,6
952,1.01,1-Fair,6-E,4-VS2,66.6,55.0,6.27,6.2,4.15,5,4685.68409956572,0,3
953,2.02,4-Premium,1-J,4-VS2,62.0,59.0,8.06,8.08,5.0,0,14070.82021014611,3,3
954,0.3,3-Very Good,6-E,2-SI2,58.8,60.0,4.39,4.42,2.59,5,56.415482328600774,2,1
955,1.03,3-Very Good,7-D,2-SI2,61.3,61.0,6.46,6.49,3.97,6,5321.964270573539,2,1
956,0.62,4-Premium,4-G,4-VS2,61.1,59.0,5.56,5.5,3.38,3,2314.257973421137,3,3
957,0.83,2-Good,1-J,3-SI1,63.8,58.0,5.97,5.95,3.8,0,3472.6211142878096,1,2
958,0.9,4-Premium,5-F,2-SI2,58.9,59.0,6.31,6.26,3.7,4,4450.979167128178,3,1
959,2.04,3-Very Good,2-I,3-SI1,63.1,58.0,8.06,7.99,5.06,1,13987.586209036226,2,2
960,0.9,2-Good,7-D,2-SI2,63.8,58.0,6.13,6.09,3.9,6,4020.1168685593425,1,1
961,1.11,5-Ideal,3-H,3-SI1,61.6,56.0,6.69,6.73,4.07,2,6429.4170029333745,4,2
962,0.51,5-Ideal,5-F,7-VVS1,61.4,56.0,5.15,5.17,3.17,4,1872.8301859353674,4,6
963,0.28,2-Good,5-F,6-VVS2,64.9,57.0,4.13,4.16,2.69,4,-220.43316029510697,1,5
964,0.52,3-Very Good,6-E,4-VS2,62.5,56.0,5.15,5.18,3.23,5,1442.6339304432008,2,3
965,1.2,5-Ideal,5-F,4-VS2,62.3,56.0,6.82,6.79,4.24,4,7177.371411839758,4,3
966,0.29,5-Ideal,5-F,4-VS2,61.6,56.0,4.28,4.32,2.65,4,539.2898853367187,4,3
967,1.52,3-Very Good,2-I,4-VS2,63.3,61.0,7.27,7.23,4.59,1,9460.27599057162,2,3
968,1.01,2-Good,7-D,3-SI1,63.1,60.0,6.32,6.39,4.01,6,4969.299073258215,1,2
969,1.2,5-Ideal,5-F,3-SI1,61.5,53.0,6.87,6.9,4.24,4,7142.111997132803,4,2
970,0.5,5-Ideal,5-F,6-VVS2,62.2,54.0,5.07,5.12,3.17,4,1842.0407266552688,4,5
971,0.35,5-Ideal,6-E,4-VS2,61.6,56.0,4.54,4.52,2.79,5,876.9951915706911,4,3
972,0.53,5-Ideal,6-E,4-VS2,61.5,56.0,5.18,5.23,3.2,5,2046.9022378608092,4,3
973,0.55,5-Ideal,5-F,4-VS2,60.9,57.0,5.3,5.34,3.24,4,2134.544908688605,4,3
974,2.07,5-Ideal,1-J,6-VVS2,62.7,54.0,8.17,8.12,5.11,0,14700.360594099802,4,5
975,2.01,4-Premium,6-E,2-SI2,58.7,54.0,8.27,8.2,4.83,5,13837.941763665895,3,1
976,0.3,3-Very Good,7-D,2-SI2,61.8,58.0,4.29,4.32,2.66,6,116.48725285493856,2,1
977,0.74,5-Ideal,4-G,6-VVS2,60.9,58.0,5.85,5.88,3.57,3,3504.9140059408514,4,5
978,1.02,3-Very Good,4-G,3-SI1,63.0,55.0,6.4,6.45,4.05,3,5242.8815000805425,2,2
979,2.0,4-Premium,2-I,5-VS1,61.1,58.0,8.08,8.11,4.95,1,13866.33088371353,3,4
980,1.51,4-Premium,1-J,6-VVS2,62.6,59.0,7.33,7.31,4.58,0,9567.717296353301,3,5
981,0.3,5-Ideal,5-F,3-SI1,60.6,57.0,4.34,4.37,2.64,4,593.6246469562279,4,2
982,0.57,5-Ideal,6-E,5-VS1,61.0,56.0,5.38,5.4,3.29,5,2251.6142829966525,4,4
983,2.15,5-Ideal,2-I,3-SI1,62.5,57.0,8.2,8.16,5.11,1,15504.509608548777,4,2
984,0.97,4-Premium,5-F,2-SI2,61.9,58.0,6.31,6.35,3.92,4,5105.91377905795,3,1
985,1.2,4-Premium,7-D,2-SI2,62.0,58.0,6.84,6.77,4.22,6,6906.0118991335,3,1
986,0.26,5-Ideal,4-G,3-SI1,62.2,54.0,4.11,4.12,2.56,3,404.526973274998,4,2
987,1.51,4-Premium,4-G,4-VS2,62.5,59.0,7.34,7.28,4.57,3,9557.626120789926,3,3
988,0.31,5-Ideal,6-E,4-VS2,60.5,56.0,4.41,4.38,2.66,5,621.683520800952,4,3
989,0.79,4-Premium,3-H,2-SI2,62.8,57.0,5.91,5.88,3.7,2,3658.6170821556093,3,1
990,0.77,4-Premium,4-G,2-SI2,61.2,58.0,5.99,5.96,3.64,3,3404.876906365626,3,1
991,0.57,2-Good,5-F,5-VS1,60.0,61.0,5.35,5.38,3.22,4,1535.665903236723,1,4
992,0.27,5-Ideal,4-G,6-VVS2,62.8,56.0,4.12,4.16,2.6,3,488.5162309137031,4,5
993,0.52,5-Ideal,4-G,6-VVS2,61.0,56.0,5.24,5.18,3.18,3,1884.786070365209,4,5
994,0.43,5-Ideal,4-G,8-IF,61.2,57.0,4.81,4.86,2.96,3,1418.997386506096,4,7
995,0.6,5-Ideal,4-G,6-VVS2,62.0,57.0,5.41,5.46,3.37,3,2510.6661635876867,4,5
996,0.36,4-Premium,7-D,2-SI2,61.5,60.0,4.54,4.6,2.81,6,727.1616734929908,3,1
997,0.54,5-Ideal,6-E,6-VVS2,62.2,54.0,5.23,5.26,3.26,5,2082.5008044583396,4,5
998,0.9,2-Good,1-J,2-SI2,63.9,56.0,6.17,6.1,3.92,0,3974.3263502428786,1,1
999,1.0,4-Premium,4-G,2-SI2,62.9,60.0,6.35,6.3,3.98,3,5348.194949649029,3,1
1000,1.03,3-Very Good,4-G,3-SI1,62.6,56.0,6.41,6.44,4.02,3,5346.418421143313,2,2
1001,0.53,3-Very Good,5-F,3-SI1,62.5,57.0,5.19,5.24,3.26,4,1503.2082984531612,2,2
1002,0.4,5-Ideal,4-G,7-VVS1,62.0,55.0,4.74,4.78,2.95,3,1170.945529708802,4,6
1003,0.64,4-Premium,3-H,3-SI1,60.0,59.0,5.63,5.57,3.36,2,2468.5876022659554,3,2
1004,0.35,3-Very Good,3-H,4-VS2,60.1,56.0,4.61,4.64,2.78,2,314.17785975335346,2,3
1005,0.9,4-Premium,3-H,2-SI2,59.5,60.0,6.32,6.29,3.75,2,4426.361570965355,3,1
1006,1.09,2-Good,3-H,3-SI1,63.2,57.0,6.54,6.57,4.14,2,5554.944876937852,1,2
1007,0.73,5-Ideal,2-I,3-SI1,61.7,55.0,5.78,5.82,3.58,1,3459.19123089756,4,2
1008,0.9,3-Very Good,5-F,4-VS2,63.1,59.0,6.13,6.05,3.84,4,4293.620968912426,2,3
1009,1.06,5-Ideal,2-I,2-SI2,61.9,59.0,6.47,6.52,4.02,1,6120.858521399296,4,1
1010,0.7,4-Premium,5-F,4-VS2,60.6,58.0,5.8,5.72,3.49,4,2892.7222895975724,3,3
1011,1.01,3-Very Good,3-H,3-SI1,61.8,61.0,6.4,6.47,3.98,2,5167.944157064187,2,2
1012,0.96,4-Premium,4-G,2-SI2,59.3,58.0,6.49,6.43,3.83,3,4867.8019542459315,3,1
1013,0.49,3-Very Good,3-H,6-VVS2,62.3,57.0,5.02,5.05,3.14,2,1277.3233311636754,2,5
1014,1.06,5-Ideal,2-I,7-VVS1,60.2,57.0,6.62,6.66,4.0,1,5997.8209493181985,4,6
1015,0.54,2-Good,7-D,3-SI1,63.7,57.0,5.22,5.14,3.3,6,1292.7946941128162,1,2
1016,0.52,3-Very Good,6-E,2-SI2,62.6,58.0,5.11,5.14,3.21,5,1484.5241896725988,2,1
1017,0.41,5-Ideal,6-E,5-VS1,62.1,56.0,4.78,4.75,2.96,5,1227.261433382087,4,4
1018,0.5,2-Good,6-E,6-VVS2,61.6,62.0,5.04,5.09,3.12,5,1117.3499476084576,1,5
1019,1.06,5-Ideal,2-I,2-SI2,62.7,58.0,6.48,6.5,4.07,1,6089.740493424695,4,1
1020,0.44,5-Ideal,6-E,3-SI1,61.1,56.0,4.92,4.9,3.0,5,1403.8659147590674,4,2
1021,0.73,5-Ideal,5-F,5-VS1,62.6,56.0,5.73,5.71,3.58,4,3494.450645604516,4,4
1022,0.56,5-Ideal,7-D,4-VS2,61.9,57.0,5.26,5.3,3.27,6,2261.4149965835954,4,3
1023,0.42,3-Very Good,7-D,2-SI2,63.1,56.0,4.8,4.74,3.01,6,778.3620157503278,2,1
1024,0.81,3-Very Good,5-F,6-VVS2,63.1,56.0,5.99,5.9,3.75,4,3514.1086039853094,2,5
1025,0.72,5-Ideal,2-I,4-VS2,61.8,56.0,5.72,5.77,3.56,1,3416.0199386648405,4,3
1026,0.41,5-Ideal,7-D,4-VS2,62.4,55.0,4.76,4.79,2.98,6,1244.8436117841306,4,3
1027,1.01,3-Very Good,2-I,3-SI1,63.3,59.0,6.26,6.22,3.95,1,5285.374488532116,2,2
1028,1.13,5-Ideal,6-E,1-I1,62.0,55.0,6.66,6.7,4.14,5,6636.376089380003,4,0
1029,1.53,4-Premium,5-F,4-VS2,58.5,60.0,7.62,7.56,4.44,4,9572.03675261906,3,3
1030,0.72,5-Ideal,3-H,7-VVS1,62.5,57.0,5.7,5.73,3.57,2,3426.9225826303013,4,6
1031,0.7,3-Very Good,6-E,2-SI2,59.5,56.0,5.79,5.81,3.45,5,2672.8422586174706,2,1
1032,1.09,3-Very Good,4-G,4-VS2,60.9,56.0,6.67,6.7,4.07,3,5725.414653711785,2,3
1033,1.22,3-Very Good,2-I,5-VS1,61.6,60.0,6.86,6.8,4.21,1,6844.602883730575,2,4
1034,0.31,5-Ideal,7-D,5-VS1,60.5,55.0,4.43,4.39,2.67,6,599.4383048238983,4,4
1035,0.42,5-Ideal,4-G,8-IF,62.7,56.0,4.76,4.77,2.99,3,1342.1078935740657,4,7
1036,0.3,4-Premium,5-F,4-VS2,60.7,58.0,4.35,4.32,2.63,4,324.555791639214,3,3
1037,1.31,4-Premium,1-J,3-SI1,60.7,58.0,7.11,7.06,4.3,0,7785.76090334822,3,2
1038,1.01,2-Good,5-F,2-SI2,64.3,59.0,6.33,6.26,4.05,4,4927.601251759968,1,1
1039,1.26,4-Premium,3-H,2-SI2,61.3,57.0,6.96,6.87,4.24,2,7414.139240431101,3,1
1040,2.23,4-Premium,1-J,2-SI2,60.5,61.0,8.47,8.4,5.1,0,15844.114249152428,3,1
1041,0.72,2-Good,5-F,3-SI1,60.4,61.0,5.75,5.8,3.49,4,2647.0995530852474,1,2
1042,1.0,1-Fair,5-F,4-VS2,64.7,59.0,6.22,6.15,4.0,4,4680.975768403845,0,3
1043,0.53,2-Good,2-I,5-VS1,64.3,55.0,5.17,5.13,3.31,1,1233.7482050041558,1,4
1044,2.01,3-Very Good,4-G,3-SI1,63.1,59.0,8.03,7.98,5.05,3,13708.986665021124,2,2
1045,0.32,5-Ideal,7-D,6-VVS2,61.3,55.8,4.43,4.44,2.71,6,694.6397217635326,4,5
1046,1.04,5-Ideal,3-H,3-SI1,62.7,54.0,6.51,6.47,4.07,2,5848.932793568092,4,2
1047,1.22,5-Ideal,4-G,8-IF,61.7,56.0,6.87,6.91,4.25,3,7346.862148986713,4,7
1048,1.0,2-Good,3-H,3-SI1,63.7,60.0,6.33,6.3,4.02,2,4840.37945561927,1,2
1049,0.31,5-Ideal,7-D,8-IF,61.1,56.0,4.39,4.42,2.69,6,635.5445427407326,4,7
1050,2.01,4-Premium,3-H,4-VS2,62.8,58.0,7.99,7.9,4.99,2,14016.938711679079,3,3
1051,0.36,5-Ideal,5-F,5-VS1,61.3,54.0,4.63,4.65,2.84,4,889.6674864997458,4,4
1052,0.39,3-Very Good,2-I,6-VVS2,62.7,58.0,4.65,4.67,2.92,1,640.6760805220792,2,5
1053,0.33,4-Premium,4-G,5-VS1,61.6,58.0,4.44,4.39,2.72,3,521.7141644989001,3,4
1054,0.32,4-Premium,2-I,8-IF,60.3,58.0,4.45,4.41,2.67,1,429.4224356194445,3,7
1055,0.4,5-Ideal,5-F,2-SI2,62.1,54.0,4.75,4.78,2.96,4,1157.3123003079668,4,1
1056,1.0,3-Very Good,7-D,3-SI1,62.1,61.0,6.3,6.32,3.92,6,5166.304918811258,2,2
1057,0.33,1-Fair,3-H,6-VVS2,65.1,59.0,4.4,4.32,2.84,2,-261.52454691722915,0,5
1058,1.5,5-Ideal,4-G,5-VS1,61.3,56.0,7.41,7.37,4.53,3,9667.618909382181,4,4
1059,0.81,3-Very Good,2-I,5-VS1,63.2,59.0,5.9,5.84,3.71,1,3610.401368107389,2,4
1060,0.32,3-Very Good,4-G,7-VVS1,60.9,57.0,4.41,4.44,2.69,3,209.15116650735217,2,6
1061,1.11,3-Very Good,3-H,5-VS1,63.2,57.0,6.61,6.53,4.15,2,5940.187593438895,2,4
1062,0.5,5-Ideal,3-H,4-VS2,60.8,56.0,5.17,5.19,3.14,2,1763.184071192813,4,3
1063,0.33,2-Good,2-I,5-VS1,63.1,56.0,4.38,4.4,2.77,1,51.125892123529866,1,4
1064,0.27,1-Fair,6-E,5-VS1,66.4,58.0,3.99,4.02,2.66,5,-448.66499684710334,0,4
1065,1.7,5-Ideal,3-H,1-I1,61.3,55.0,7.7,7.63,4.7,2,11422.423599264497,4,0
1066,0.4,3-Very Good,6-E,3-SI1,60.8,62.0,4.72,4.76,2.88,5,701.4625840392268,2,2
1067,1.51,2-Good,6-E,2-SI2,63.1,58.0,7.28,7.31,4.6,5,9097.080334063792,1,1
